,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
0,По договор,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2005,Дизел,200000,Автоматски,Каравани,Црна,Македонска,122020,140kw/190ks,
1,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2010,Дизел,200000,Рачен,Maлиградски,Бела,Странска,012019,55kw/75ks,
2,11900€,41.924335,22.404964,VWVolkswagen,Passat,2012,Дизел,190000,Рачен,Седани,Црна,Македонска,122019,103kw/140ks,
3,4000€,41.9870695865131,21.4519291484375,BMW,320,2002,Дизел,250000,Рачен,Седани,Сива,Македонска,082020,110kw/150ks,
4,4800€,42.052075,21.450415,Opel,Zafira,2008,Дизел,180000,Рачен,Моноволумен,Сива,Македонска,062020,0kw/0ks,
5,3000€,41.93375,21.621843,Fiat,Panda,2006,Дизел,120000,Рачен,Maлиградски,Сина,Странска,012018,68kw/92ks,
6,8200€,41.516028,20.533415,VWVolkswagen,Passat,2007,Дизел,250000,Автоматски,Седани,Сива,Македонска,062020,125kw/170ks,
7,8787878€,41.440569,22.639528,Honda,Civic,2007,Дизел,180000,Рачен,Останато,Сина,Македонска,122020,1kw/1ks,
8,2550€,42.009423,20.971549,Opel,Astra,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,112020,74kw/101ks,
9,По договор,41.9870695865131,21.4519291484375,LandRover,RangeRover,2015,Дизел,180000,Автоматски,Хеџбек,Црна,Македонска,122020,292kw/397ks,
10,1200€,41.9870695865131,21.4519291484375,VWVolkswagen,T3Caravelle,1982,Дизел,,Рачен,Останато,Црвена,Македонска,092019,54kw/73ks,
11,14000МКД,41.949632,21.502494,Fiat,Uno,1994,Бензин,90000,Рачен,Maлиградски,Сина,Македонска,012018,0kw/0ks,
12,6300€,41.484224,22.089622,Mercedes-Benz,E320,2003,Дизел,250000,Автоматски,Седани,Црна,Македонска,082020,150kw/204ks,
13,1250€,41.635743,22.470056,Skoda,Felicia,2000,Дизел,300000,Рачен,Maлиградски,Бела,Македонска,032020,47kw/64ks,Еуро1
14,1600€,41.745515,22.19396,Renault,Megane,2001,Дизел,20000,Рачен,Седани,Бела,Македонска,042020,105kw/143ks,
15,6€,41.966811,22.781396,VWVolkswagen,Beetle,1980,Бензин,20000,Рачен,Хеџбек,Бела,Странска,012020,24kw/33ks,Еуро1
16,3000€,41.1575420805626,22.4843788146973,Mercedes-Benz,E290,1998,Дизел,250000,Автоматски,Седани,Зелена,Македонска,102019,150kw/204ks,
17,2000€,41.111733,20.798579,VWVolkswagen,Golf,1995,Бензин,250000,Рачен,Хеџбек,Црна,Македонска,072020,55kw/75ks,
18,700€,41.111733,20.798579,VWVolkswagen,Golf,1982,Бензин/Плин,100000,Рачен,Хеџбек,Бела,Македонска,112018,44kw/60ks,
19,878087€,41.440569,22.639528,VWVolkswagen,Passat,2006,Дизел,200000,Рачен,Седани,Сива,Македонска,082019,103kw/140ks,
20,По договор,41.346182,21.553379,BMW,X5,2004,Дизел,200000,Автоматски,Хеџбек,Сива,Македонска,082018,160kw/218ks,
21,9000€,41.346182,21.553379,BMW,X5,2004,Дизел,180000,Автоматски,Теренци-SUV,Сива,Македонска,102018,135kw/184ks,
22,3350€,41.438304,22.004864,Ford,C-Max,2006,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,062019,66kw/90ks,
23,400МКД,41.346182,21.553379,VWVolkswagen,Polo,2001,Бензин/Плин,15000,Рачен,Maлиградски,Сива,Македонска,012020,44kw/60ks,
24,3450€,41.438304,22.004864,VWVolkswagen,Polo,2006,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,062019,53kw/72ks,
25,2600€,41.884235,22.515181,Kia,Rio,2005,Дизел,170000,Рачен,Maлиградски,Сива,Македонска,052020,81kw/110ks,
26,3950€,42.009423,20.971549,VWVolkswagen,Golf,2004,Дизел,250000,Рачен,Хеџбек,Сина,Македонска,012020,66kw/90ks,
27,По договор,42.205478,22.333429,Opel,Meriva,2005,Дизел,180000,Рачен,Maлиградски,Црна,Македонска,012020,74kw/101ks,
28,87878787€,41.440569,22.639528,Audi,TT,2002,Бензин/Плин,160000,Рачен,Останато,Златна,Македонска,092020,1kw/1ks,
29,5300€,41.9870695865131,21.4519291484375,Dodge,Caliber,2007,Дизел,200000,Рачен,Теренци-SUV,Сива,Македонска,112019,103kw/140ks,
30,3900€,41.14712,22.507161,Ford,Fiesta,2008,Бензин,120000,Рачен,Maлиградски,Сина,Македонска,062020,59kw/80ks,
31,5€,41.966811,22.781396,VWVolkswagen,T2,1980,Бензин,65000,Рачен,Моноволумен,Сина,Странска,012018,25kw/34ks,
32,1€,41.9870695865131,21.4519291484375,Seat,Leon,2006,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,052020,78kw/106ks,
33,1€,42.132926,21.715878,BMW,320,2018,Дизел,10000,Рачен,Maлиградски,Жолта,Странска,032020,55kw/75ks,
34,11111€,41.994543,22.181289,VWVolkswagen,Bora,1999,Дизел,250000,Рачен,Седани,Зелена,Македонска,102020,66kw/90ks,
35,2700€,41.801881,20.913259,Citroen,Berlingo,2009,Бензин/Плин,200000,Рачен,Моноволумен,Црвена,Македонска,052019,55kw/75ks,
36,По договор,41.346182,21.553379,Ford,Fusion,2006,Бензин/Плин,150000,Рачен,Maлиградски,Сива,Македонска,062020,59kw/80ks,
37,3000€,41.93375,21.621843,Fiat,Sedici,2007,Дизел,200000,Рачен,Теренци-SUV,Сива,Македонска,012018,120kw/163ks,
38,1550€,41.346182,21.553379,Opel,Vectra,1997,Дизел,,Рачен,Седани,Златна,Македонска,022020,70kw/95ks,
39,10000€,41.9870695865131,21.4519291484375,VWVolkswagen,CC,2009,Дизел,190000,Рачен,Седани,Црна,Македонска,042020,103kw/140ks,
40,По договор,41.9870695865131,21.4519291484375,BMW,530,2008,Дизел,190000,Автоматски,Седани,Црна,Странска,012020,170kw/231ks,
41,3300€,41.715954,21.770997,Opel,Astra,2005,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,042020,74kw/101ks,
42,13000€,41.9870695865131,21.4519291484375,Audi,Q7,2006,Дизел,300000,Автоматски,Теренци-SUV,Сива,Македонска,042020,171kw/232ks,
43,2500€,41.2224862049827,22.7026278233279,Ford,Fiesta,2007,Дизел,250000,Рачен,Хеџбек,Црна,Македонска,022020,66kw/90ks,
44,3000€,41.994543,22.181289,Seat,Leon,2003,Дизел,170000,Рачен,Хеџбек,Сива,Македонска,112019,81kw/110ks,
45,1000€,42.132926,21.715878,Nissan,Sunny,1995,Дизел,250000,Рачен,,,Македонска,042020,75kw/102ks,
46,2500€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,1999,Дизел,190000,Рачен,Хеџбек,Зелена,Македонска,102019,67kw/91ks,
47,600€,41.931839,21.502835,Opel,Astra,1993,Дизел,200000,Рачен,Каравани,Сина,Македонска,102019,48kw/65ks,
48,По договор,42.205478,22.333429,Fiat,Sedici,2008,Дизел,140000,Рачен,Теренци-SUV,Сива,Македонска,022020,81kw/110ks,
49,1€,42.00877,21.45126,Chevrolet,Captiva,2008,Дизел,160000,Рачен,Теренци-SUV,Сива,Македонска,052020,110kw/150ks,
50,3000€,41.440569,22.639528,Audi,A6,2003,Дизел,250000,Автоматски,Седани,Сива,Македонска,062020,125kw/170ks,
51,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,1996,Бензин,200000,Рачен,Хеџбек,Сива,Странска,012016,66kw/90ks,
52,1€,42.1213237162506,21.7151155820875,VWVolkswagen,Passat,2011,Дизел,200000,Автоматски,Каравани,Сива,Странска,122020,140kw/190ks,
53,1€,42.00877,21.45126,Audi,A3,2008,Дизел,160000,Рачен,Хеџбек,Бела,Македонска,072019,140kw/190ks,
54,2500€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,1998,Дизел,250000,Рачен,Хеџбек,Сива,Македонска,102020,110kw/150ks,
55,4600€,41.9870695865131,21.4519291484375,Peugeot,308,2008,Дизел,130000,Рачен,Хеџбек,Сива,Македонска,062019,80kw/109ks,
56,3050€,41.715954,21.770997,Opel,Corsa,2006,Бензин/Плин,140000,Рачен,Maлиградски,Црна,Македонска,032020,59kw/80ks,
57,4000€,42.009423,20.971549,LandRover,Freelander,2000,Дизел,250000,Рачен,Теренци-SUV,Сива,Македонска,122019,82kw/111ks,
58,1€,42.205478,22.333429,BMW,118,2007,Бензин,170000,Рачен,Хеџбек,Бела,Македонска,102018,105kw/143ks,
59,17900€,41.745515,22.19396,Audi,A6,2012,Дизел,190000,Рачен,Седани,Црна,Македонска,112020,135kw/184ks,
60,3000€,41.745515,22.19396,Mitsubishi,Outlander,2008,Дизел,150000,Рачен,Теренци-SUV,Сива,Странска,052020,100kw/136ks,
61,5990€,41.745515,22.19396,Audi,A4,2009,Дизел,200000,Рачен,Каравани,Сива,Странска,062020,100kw/136ks,
62,4200€,41.745515,22.19396,BMW,530,2005,Дизел,190000,Полуавтоматски,Каравани,Црна,Странска,062020,200kw/272ks,
63,5100€,41.966811,22.781396,Audi,A4,2007,Дизел,200000,Рачен,Каравани,Сива,Македонска,122019,103kw/140ks,
64,2000€,41.966811,22.781396,Ford,Fusion,2005,Дизел,180000,Рачен,Хеџбек,Сина,Странска,112018,50kw/68ks,
65,2150€,41.978187,21.427388,VWVolkswagen,Polo,2003,Бензин/Плин,200000,Рачен,Maлиградски,Црна,Македонска,042020,40kw/54ks,
66,1050€,41.9870695865131,21.4519291484375,Mitsubishi,Colt,1998,Бензин/Плин,200000,Рачен,Maлиградски,Зелена,Македонска,072019,40kw/54ks,
67,3500€,41.438304,22.004864,Opel,Corsa,2007,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,012018,66kw/90ks,
68,3100€,41.4513473922864,22.0281028747559,Opel,Meriva,2007,Дизел,200000,Рачен,Maлиградски,Сина,Македонска,122018,55kw/75ks,
69,5200€,42.00877,21.45126,Mercedes-Benz,C220,2005,Дизел,20000,Автоматски,Каравани,Сина,Македонска,062020,110kw/150ks,
70,3600€,41.438304,22.004864,Opel,Astra,2008,Дизел,130000,Рачен,Хеџбек,Сина,Македонска,012018,74kw/101ks,
71,По договор,41.111733,20.798579,Pontiac,G6,2007,Бензин,50000,Автоматски,Купеа,Сива,Странска,012018,150kw/204ks,
72,500€,41.111733,20.798579,Peugeot,207,2007,Дизел,170000,Рачен,Хеџбек,Златна,Странска,122019,70kw/95ks,
73,3000€,41.438304,22.004864,Peugeot,307,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,122019,80kw/109ks,
74,5100€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2008,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,022020,77kw/105ks,
75,4700€,41.801881,20.913259,Toyota,Yaris,2010,Бензин,120000,Рачен,Хеџбек,Бела,Македонска,102020,74kw/101ks,
76,2500€,41.924335,22.404964,Ford,Mondeo,2000,Дизел,190000,Рачен,Седани,Сива,Македонска,012019,115kw/156ks,
77,6200€,41.9870695865131,21.4519291484375,Audi,A6,2005,Дизел,250000,Рачен,Седани,Црна,Македонска,112019,103kw/140ks,
78,50МКД,41.111733,20.798579,Mercedes-Benz,220,2005,Дизел,10000,Автоматски,Седани,Бела,Македонска,022019,150kw/204ks,
79,3500€,41.9870695865131,21.4519291484375,Mercedes-Benz,C220,2002,Дизел,200000,Рачен,Каравани,Бела,Македонска,112018,116kw/158ks,
80,По договор,41.949632,21.502494,VWVolkswagen,Golf,2007,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,012020,77kw/105ks,Еуро4
81,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,1998,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,012020,160kw/218ks,
82,2800€,41.711096,22.848172,Renault,Megane,2005,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,112019,78kw/106ks,
83,2500€,42.009423,20.971549,VWVolkswagen,Polo,2002,Дизел,160000,Рачен,Maлиградски,Сина,Македонска,042020,75kw/102ks,
84,2850€,41.9870695865131,21.4519291484375,Fiat,GrandePunto,2006,Дизел,100000,Рачен,Хеџбек,Златна,Македонска,062020,55kw/75ks,
85,650€,41.173346,20.677493,Renault,Megane,1996,Бензин,,Рачен,Хеџбек,,Македонска,052020,55kw/75ks,
86,2550€,42.205478,22.333429,Peugeot,307,2005,Дизел,180000,Рачен,Каравани,Сива,Македонска,012019,81kw/110ks,
87,7900€,41.9870695865131,21.4519291484375,Volvo,C30,2011,Дизел,130000,Рачен,Хеџбек,Црна,Македонска,092020,85kw/116ks,
88,3550€,42.205478,22.333429,AlfaRomeo,Alfa159,2008,Дизел,180000,Рачен,Седани,Сива,Македонска,012018,88kw/120ks,
89,8000€,41.6410029593307,22.4414663341103,Ford,Kuga,2010,Дизел,200000,Рачен,Теренци-SUV,Црна,Странска,122020,140kw/190ks,
90,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,E220,2006,Дизел,200000,Автоматски,Седани,Сива,Странска,112019,125kw/170ks,
91,По договор,41.9870695865131,21.4519291484375,BMW,320,2009,Дизел,200000,Рачен,Седани,Црна,Македонска,112020,130kw/177ks,Еуро5
92,1€,41.978187,21.427388,BMW,320,2001,Дизел,190000,Рачен,Седани,Сива,Македонска,052020,100kw/136ks,
93,По договор,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa156,2004,Дизел,180000,Рачен,Седани,Сива,Македонска,012019,129kw/175ks,
94,5400€,42.052075,21.450415,Mercedes-Benz,E320,2004,Дизел,25000,Автоматски,Седани,Сина,Странска,052020,150kw/204ks,
95,1€,41.514916,21.218902,Mercedes-Benz,200,2001,Дизел,250000,Рачен,Седани,Црна,Македонска,112019,85kw/116ks,
96,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,E220,2007,Дизел,200000,Рачен,Седани,Златна,Странска,112019,125kw/170ks,
97,2650€,42.205478,22.333429,Peugeot,307,2005,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,012019,80kw/109ks,
98,По договор,41.9870695865131,21.4519291484375,BMW,118,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,122020,150kw/204ks,
99,По договор,41.484224,22.089622,VWVolkswagen,Golf,1998,Дизел,,Рачен,,Сива,Македонска,122019,110kw/150ks,
100,3099€,41.924335,22.404964,Opel,Astra,2008,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,072019,66kw/90ks,
101,2200€,41.031728,21.329358,Opel,Corsa,2004,Бензин,170000,Рачен,Maлиградски,Сива,Македонска,112019,55kw/75ks,
102,199€,41.14712,22.507161,Peugeot,405,1989,Бензин/Плин,190000,Рачен,Седани,Црна,Македонска,112017,66kw/90ks,
103,По договор,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2013,Дизел,190000,Автоматски,Хеџбек,Златна,Македонска,122020,245kw/333ks,
104,3900€,42.132926,21.715878,BMW,320,2003,Дизел,190000,Рачен,Седани,Сива,Македонска,072020,110kw/150ks,
105,5100€,42.009423,20.971549,BMW,118,2005,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,062019,103kw/140ks,
106,7000€,41.346182,21.553379,VWVolkswagen,Passat,2006,Дизел,190000,Рачен,Седани,Црна,Македонска,042020,77kw/105ks,
107,3450€,42.003425,21.463615,Peugeot,207,2007,Дизел,150000,Рачен,Maлиградски,Сина,Македонска,102019,66kw/90ks,
108,5500€,41.173346,20.677493,Mercedes-Benz,S300,1996,Дизел,300000,Автоматски,Седани,Црна,Македонска,022020,130kw/177ks,
109,2650€,41.514916,21.218902,Audi,A3,2001,Дизел,200000,Рачен,Maлиградски,Црна,Македонска,072020,81kw/110ks,
110,3950€,41.438304,22.004864,VWVolkswagen,Touran,2006,Дизел,200000,Автоматски,Моноволумен,Сива,Странска,012019,103kw/140ks,
111,2200€,42.132926,21.715878,Audi,A4,2001,Дизел,110000,Рачен,Каравани,Сива,Македонска,012020,77kw/105ks,
112,1000€,41.9870695865131,21.4519291484375,Opel,Corsa,1999,Бензин,130000,Рачен,Maлиградски,Сина,Македонска,092020,40kw/54ks,
113,15500€,41.9870695865131,21.4519291484375,Audi,A4,2013,Дизел,110000,Рачен,Седани,Црна,Македонска,022020,105kw/143ks,
114,16000€,41.440569,22.639528,BMW,530,2011,Дизел,190000,Автоматски,Седани,Црна,Странска,072020,190kw/258ks,
115,4150€,41.440569,22.639528,VWVolkswagen,Touran,2006,Дизел,190000,Рачен,Останато,Сива,Македонска,122020,1kw/1ks,
116,1390€,41.346182,21.553379,Audi,A4,1996,Дизел,300000,Рачен,Седани,Сина,Македонска,112019,1kw/1ks,
117,5150€,41.991502,21.39781,BMW,120,2004,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,052021,89kw/121ks,Еуро4
118,3800€,42.096995,21.388571,BMW,323,2004,Бензин,250000,Рачен,Останато,Сина,Македонска,102019,125kw/170ks,Еуро4
119,123€,41.9870695865131,21.4519291484375,Opel,Astra,2004,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,012019,74kw/101ks,
120,3550€,41.9870695865131,21.4519291484375,Opel,Astra,2005,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,112019,74kw/101ks,
121,6000€,41.9870695865131,21.4519291484375,Mini,CooperS,2009,Бензин,180000,Рачен,Maлиградски,Зелена,Македонска,012020,128kw/174ks,
122,3550€,41.9870695865131,21.4519291484375,Opel,Astra,2005,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,112019,74kw/101ks,
123,4300€,41.9870695865131,21.4519291484375,Peugeot,308,2009,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,062019,66kw/90ks,
124,8000€,41.173346,20.677493,VWVolkswagen,Golf,2010,Дизел,150000,Рачен,Седани,Сива,Македонска,102020,77kw/105ks,
125,1€,41.440569,22.639528,VWVolkswagen,Passat,2006,Дизел,190000,Рачен,Останато,Сива,Македонска,122020,1kw/1ks,
126,1950€,41.440569,22.639528,Honda,Accord,2000,Бензин/Плин,250000,Рачен,Седани,Сина,Македонска,072020,108kw/147ks,
127,3400€,41.233523,22.693527,Opel,Signum,2006,Дизел,25000,Рачен,Хеџбек,Црна,Македонска,102019,110kw/150ks,
128,9000€,41.437592647009,22.6428997683322,VWVolkswagen,Golf,2011,Дизел,190000,Рачен,Каравани,Сива,Македонска,042020,77kw/105ks,
129,1€,41.715954,21.770997,VWVolkswagen,Golf,1996,Бензин/Плин,200000,Рачен,Каравани,Сива,Македонска,072020,74kw/101ks,
130,2000€,42.132926,21.715878,Mercedes-Benz,A170,1999,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,062020,66kw/90ks,
131,11111€,41.031728,21.329358,Opel,Corsa,1996,Бензин,,Рачен,Maлиградски,Сина,Македонска,082018,111kw/151ks,
132,2000€,41.14712,22.507161,Fiat,Punto,2001,Дизел,160000,Рачен,Maлиградски,Златна,Македонска,052020,66kw/90ks,
133,3999€,42.132926,21.715878,VWVolkswagen,Golf,2004,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,072020,77kw/105ks,
134,5000€,42.00877,21.45126,BMW,120,2005,Дизел,200000,Рачен,Седани,Црна,Македонска,072020,164kw/223ks,
135,2500€,41.9870695865131,21.4519291484375,Ford,C-Max,2004,Бензин/Плин,250000,Рачен,Моноволумен,Сива,Македонска,082020,74kw/101ks,
136,3500€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2004,Дизел,20000,Рачен,Хеџбек,Црна,Македонска,022020,85kw/116ks,
137,1€,41.031728,21.329358,VWVolkswagen,Golf,2006,Дизел,20000,Рачен,Хеџбек,Црна,Македонска,112019,77kw/105ks,
138,999€,41.5273428391119,20.9928131103516,BMW,140,2008,Дизел,250000,Рачен,Кабриолети,Црна,Македонска,062018,77kw/105ks,
139,10300€,42.205478,22.333429,Seat,Leon,2014,Дизел,130000,Автоматски,Хеџбек,,Македонска,012020,77kw/105ks,
140,4900€,41.031728,21.329358,Audi,A3,2004,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,062020,103kw/140ks,
141,По договор,41.9870695865131,21.4519291484375,BMW,320,2007,Дизел,200000,Автоматски,Хеџбек,Сива,Македонска,062020,150kw/204ks,
142,1200€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa156,1998,Бензин/Плин,,Рачен,Седани,Сива,Македонска,052020,144kw/196ks,
143,По договор,41.9870695865131,21.4519291484375,Audi,A3,2005,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,102020,150kw/204ks,
144,По договор,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,122020,100kw/136ks,
145,1€,41.111733,20.798579,Peugeot,307,2006,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,102020,66kw/90ks,
146,1€,41.9870695865131,21.4519291484375,Opel,Zafira,2007,Дизел,190000,Рачен,Моноволумен,Црна,Македонска,022020,96kw/131ks,
147,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,C180,2012,Дизел,130000,Рачен,Хеџбек,Сива,Македонска,122020,120kw/163ks,
148,1€,41.9870695865131,21.4519291484375,BMW,M3,2010,Дизел,200000,Рачен,Седани,,Македонска,042020,120kw/163ks,
149,9990€,41.440569,22.639528,Opel,Insignia,2013,Дизел,120000,Рачен,Каравани,Сива,Странска,122020,104kw/141ks,
150,1€,41.440569,22.639528,Други,,1994,Бензин/Плин,85000,Рачен,,Зелена,Македонска,082020,70kw/95ks,
151,800€,41.9870695865131,21.4519291484375,Hyundai,Accent,2001,Бензин/Плин,200000,Рачен,Седани,Златна,Македонска,062019,14kw/19ks,
152,4190€,42.003425,21.463615,Fiat,Sedici,2007,Дизел,100000,Рачен,Теренци-SUV,Златна,Македонска,102019,88kw/120ks,
153,1700€,41.9870695865131,21.4519291484375,Opel,Astra,1998,Бензин,140000,Рачен,Седани,Сива,Македонска,102019,16kw/22ks,
154,По договор,41.111733,20.798579,Mercedes-Benz,E280,2007,Дизел,200000,Рачен,Седани,Црна,Македонска,092019,140kw/190ks,
155,25000€,41.031728,21.329358,Ford,Explorer,2013,Бензин/Плин,190000,Автоматски,Теренци-SUV,Црна,Македонска,062020,213kw/290ks,
156,4400€,41.440569,22.639528,Audi,A6,2005,Дизел,200000,Автоматски,Седани,Сива,Странска,122019,165kw/224ks,
157,2000€,41.9870695865131,21.4519291484375,Ford,Focus,2000,Бензин/Плин,190000,Рачен,Хеџбек,Црна,Македонска,122019,75kw/102ks,
158,По договор,41.745515,22.19396,VWVolkswagen,Passat,2006,Дизел,250000,Рачен,Хеџбек,Сива,Македонска,122019,103kw/140ks,
159,1900€,41.745515,22.19396,Fiat,Stilo,2002,Дизел,25000,Рачен,Хеџбек,Црна,Македонска,112019,85kw/116ks,
160,11500МКД,41.121852653826,20.8141143546143,VWVolkswagen,Passat,1999,Дизел,,Рачен,Останато,Бела,Македонска,012018,66kw/90ks,
161,По договор,41.346182,21.553379,Audi,A4,1998,Дизел,350000,Рачен,Каравани,Сина,Македонска,022019,81kw/110ks,
162,4500€,41.715954,21.770997,Mercedes-Benz,200,2001,Дизел,200000,Рачен,Седани,Црна,Македонска,112019,1kw/1ks,
163,1000€,41.9870695865131,21.4519291484375,Seat,Ibiza,2001,Бензин,180000,Автоматски,Maлиградски,Жолта,Македонска,102019,60kw/82ks,
164,1€,41.9870695865131,21.4519291484375,Ford,Ka,1999,Бензин,100000,Рачен,Maлиградски,Црвена,Македонска,042018,44kw/60ks,
165,4300€,41.884235,22.515181,Opel,Vectra,2005,Дизел,180000,Рачен,Каравани,Сива,Македонска,122020,135kw/184ks,
166,3650€,42.205478,22.333429,Audi,A3,2005,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,012018,103kw/140ks,
167,1€,41.440569,22.639528,Mercedes-Benz,320,2004,Дизел,250000,Автоматски,Седани,Сива,Странска,042020,110kw/150ks,
168,1000€,41.9870695865131,21.4519291484375,Seat,Ibiza,2001,Бензин,180000,Рачен,Maлиградски,Жолта,Македонска,102019,60kw/82ks,
169,1€,42.052075,21.450415,BMW,530,2004,Дизел,200000,Автоматски,Седани,Црна,Македонска,122019,160kw/218ks,
170,3500€,42.00877,21.45126,Mercedes-Benz,C270,2001,Дизел,190000,Автоматски,Каравани,Сива,Македонска,122019,125kw/170ks,
171,3900€,41.484224,22.089622,Fiat,Bravo,2007,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,012020,88kw/120ks,
172,400МКД,41.9820293772803,21.4282613360901,Opel,Corsa,2014,Хибрид,25000,Автоматски,Хеџбек,Црна,Македонска,012019,200kw/272ks,
173,По договор,41.949632,21.502494,VWVolkswagen,Golf,2009,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,012020,80kw/109ks,
174,2450€,41.715954,21.770997,Seat,Ibiza,2002,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,042020,74kw/101ks,
175,1€,41.51282,20.96083,Opel,Vectra,2003,Дизел,170000,Рачен,Седани,Црна,Странска,022019,74kw/101ks,
176,1€,41.9870695865131,21.4519291484375,Rover,620,1999,Дизел,200000,Рачен,Седани,Црна,Македонска,072020,77kw/105ks,
177,2799€,41.711096,22.848172,Renault,Megane,2005,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,112019,78kw/106ks,
178,1€,42.132926,21.715878,VWVolkswagen,Golf,1989,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,012018,0kw/0ks,
179,1€,41.745515,22.19396,Audi,A6,1998,Дизел,250000,Рачен,Седани,Сина,Македонска,052020,110kw/150ks,
180,По договор,41.346182,21.553379,BMW,525,2006,Дизел,300000,Автоматски,Седани,Сина,Македонска,102020,130kw/177ks,
181,По договор,41.978187,21.427388,Audi,A4,2005,Дизел,200000,Рачен,Седани,Сива,Македонска,012020,103kw/140ks,
182,3700€,41.745515,22.19396,BMW,530,2001,Дизел,200000,Рачен,Седани,Сина,Македонска,102020,142kw/193ks,
183,4500€,41.9870695865131,21.4519291484375,Peugeot,407,2005,Дизел,250000,Рачен,Седани,Сина,Македонска,032020,100kw/136ks,
184,2600€,42.205478,22.333429,Lancia,Ypsilon,2005,Дизел,170000,Рачен,Maлиградски,Сива,Македонска,102020,55kw/75ks,
185,4450€,41.9870695865131,21.4519291484375,Peugeot,308,2008,Дизел,160000,Рачен,Хеџбек,Зелена,Македонска,072019,88kw/120ks,
186,2500€,42.00877,21.45126,Peugeot,607,2002,Дизел,200000,Автоматски,Седани,Сина,Македонска,122019,98kw/133ks,
187,2600€,41.346182,21.553379,VWVolkswagen,Golf,1999,Дизел,200000,Рачен,Каравани,Бела,Македонска,032020,81kw/110ks,
188,2500€,41.9870695865131,21.4519291484375,Mercedes-Benz,C220,1999,Дизел,200000,Рачен,Купеа,Црна,Македонска,122019,110kw/150ks,Останато
189,По договор,41.978187,21.427388,Dodge,Caliber,2007,Бензин/Плин,160000,Рачен,Хеџбек,Црвена,Македонска,062020,160kw/218ks,
190,1€,41.346182,21.553379,Opel,Zafira,2001,Дизел,200000,Рачен,,Црна,Странска,112018,1kw/1ks,
191,5700€,42.1904717498311,22.3148627491989,Audi,A4,2007,Дизел,190000,Рачен,Седани,Сива,Македонска,012018,103kw/140ks,
192,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,E220,2003,Дизел,190000,Автоматски,Седани,Црна,Странска,102020,85kw/116ks,
193,По договор,41.9870695865131,21.4519291484375,Peugeot,407,2006,Дизел,200000,Рачен,Седани,Златна,Македонска,062020,80kw/109ks,
194,8150€,41.440569,22.639528,Audi,Q7,2007,Дизел,250000,Автоматски,Теренци-SUV,Сива,Странска,032020,171kw/232ks,
