,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
283,По договор,42.205478,22.333429,BMW,118,2009,Дизел,150000,Рачен,Купеа,Црна,Македонска,012021,105kw/143ks,Еуро5
284,1€,41.9870695865131,21.4519291484375,Daewoo,Matiz,2008,Бензин/Плин,100000,Рачен,Maлиградски,Сива,Македонска,122021,38kw/52ks,Еуро4
285,2600€,41.715954,21.770997,Renault,Megane,2007,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,072022,78kw/106ks,Еуро4
286,2900€,41.9870695865131,21.4519291484375,Peugeot,107,2006,Бензин,100000,Рачен,Maлиградски,Црна,Македонска,092021,50kw/68ks,Еуро3
287,1€,41.9870695865131,21.4519291484375,Mercedes-Benz,CE220,1997,Дизел,350000,Рачен,Теренци-SUV,Сина,Македонска,012019,70kw/95ks,
288,6490€,41.745515,22.19396,Renault,Megane,2013,Дизел,190000,Рачен,Хеџбек,Бела,Македонска,112021,55kw/75ks,Еуро5
289,1900€,42.205478,22.333429,Peugeot,206,2000,Дизел,170000,Рачен,Хеџбек,Сива,Македонска,022022,66kw/90ks,Еуро3
290,1€,41.9870695865131,21.4519291484375,Renault,Clio,2000,Бензин,200000,Рачен,Maлиградски,Сива,Македонска,062021,55kw/75ks,Еуро4
291,2500€,41.924335,22.404964,Mazda,6,2003,Дизел,300000,Рачен,Седани,Сива,Македонска,072020,100kw/136ks,Еуро5
292,850€,41.14712,22.507161,Peugeot,304,1980,Бензин,45000,Рачен,Хеџбек,Бела,Македонска,012020,50kw/68ks,Останато
293,1€,41.949632,21.502494,Kia,Cee'd,2009,Дизел,120000,Рачен,Хеџбек,Сива,Македонска,1211625,84kw/114ks,Еуро4
294,1650€,41.9870695865131,21.4519291484375,Opel,Astra,2000,Бензин,200000,Рачен,Хеџбек,Црна,Македонска,112021,77kw/105ks,Еуро1
295,6500€,42.132926,21.715878,Hyundai,SantaFe,2007,Дизел,20000,Автоматски,Теренци-SUV,Сива,Македонска,102020,99kw/135ks,Еуро4
296,1€,41.5361204226448,21.4112934713833,Jeep,Compass,2008,Дизел,250000,Рачен,Теренци-SUV,Црна,Македонска,082021,105kw/143ks,Еуро4
297,8000€,41.438304,22.004864,Audi,A5,2010,Дизел,180000,Рачен,Хеџбек,Бела,Македонска,062022,103kw/140ks,Еуро4
298,8888МКД,42.132926,21.715878,Mazda,323,2001,Дизел,25000,Рачен,Седани,Зелена,Странска,062018,75kw/102ks,Еуро3
299,1700€,42.132926,21.715878,BMW,530,2000,Дизел,200000,Рачен,Седани,Црна,Странска,112021,142kw/193ks,Еуро3
300,17300€,42.1883095387637,22.3014999838867,VWVolkswagen,Passat,2017,Дизел,140000,Автоматски,Седани,Сива,Македонска,122021,88kw/120ks,Еуро6
301,18000€,42.132926,21.715878,VWVolkswagen,Passat,2015,Дизел,120000,Рачен,Седани,Сива,Македонска,062022,112kw/152ks,Останато
302,1€,41.715954,21.770997,Honda,Civic,1996,Бензин/Плин,5000,Рачен,Maлиградски,Бела,Македонска,1211625,66kw/90ks,Еуро3
303,70€,41.715954,21.770997,Hyundai,i10,2010,Бензин,5000,Рачен,Maлиградски,Црвена,Македонска,1211625,56kw/76ks,Еуро5
304,1000МКД,41.715954,21.770997,Nissan,Micra,2004,Бензин,25000,Рачен,Maлиградски,Црвена,Македонска,0111625,63kw/86ks,Еуро4
305,5100€,41.745515,22.19396,Ford,Mondeo,2008,Дизел,170000,Рачен,Седани,Сива,Македонска,052021,92kw/125ks,Еуро4
306,11700€,41.440569,22.639528,BMW,X1,2011,Дизел,170000,Рачен,Теренци-SUV,Црна,Македонска,012021,110kw/150ks,Еуро6
307,16400€,41.440569,22.639528,BMW,X3,2012,Дизел,170000,Автоматски,Теренци-SUV,Сива,Македонска,012021,135kw/184ks,Еуро5
308,По договор,41.931839,21.502835,Opel,Astra,2005,Бензин/Плин,200000,Рачен,Каравани,Црна,Македонска,032022,77kw/105ks,Еуро4
309,3950€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2004,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,122021,77kw/105ks,Еуро4
310,1800€,41.111733,20.798579,Fiat,Multipla,1999,Дизел,200000,Рачен,Maлиградски,Златна,Македонска,072021,77kw/105ks,Еуро3
311,По договор,41.9870695865131,21.4519291484375,Peugeot,308,2008,Дизел,160000,Рачен,Седани,Црна,Македонска,012020,81kw/110ks,Еуро4
312,По договор,42.132926,21.715878,Audi,A6,2004,Дизел,200000,Автоматски,Седани,Црна,Македонска,122021,3kw/4ks,Еуро3
313,13500€,41.440569,22.639528,BMW,X1,2011,Дизел,150000,Автоматски,Теренци-SUV,Црна,Македонска,012022,150kw/204ks,Еуро5
314,9900€,41.440569,22.639528,Peugeot,Другмодел,2014,Дизел,100000,Автоматски,Седани,Сива,Странска,012018,155kw/211ks,Еуро5
315,4300€,41.994543,22.181289,AlfaRomeo,Alfa159,2007,Дизел,190000,Рачен,Седани,Златна,Македонска,062022,88kw/120ks,Еуро4
316,2400€,41.994543,22.181289,Citroen,C2,2006,Дизел,190000,Рачен,Maлиградски,Сина,Македонска,062022,0kw/0ks,Еуро4
317,По договор,41.865485,21.940845,Audi,A4,2003,Дизел,200000,Рачен,Седани,Сина,Странска,102021,96kw/131ks,Еуро3
318,3950€,41.346182,21.553379,VWVolkswagen,Golf,2005,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,102021,77kw/105ks,Еуро4
319,4200€,41.9870695865131,21.4519291484375,Ford,Focus,2007,Бензин/Плин,130000,Рачен,Седани,Црвена,Македонска,112021,59kw/80ks,Еуро5
320,3350€,41.9333132598257,21.52074141121,Opel,Astra,2009,Дизел,170000,Рачен,Каравани,Сива,Странска,012018,92kw/125ks,Еуро4
321,13500€,41.978187,21.427388,Mercedes-Benz,C180,2012,Дизел,160000,Рачен,Седани,Сива,Македонска,072022,88kw/120ks,Еуро5
322,По договор,41.801881,20.913259,VWVolkswagen,Touran,2004,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,072022,103kw/140ks,Еуро4
323,19990€,41.440569,22.639528,Audi,S5,2009,Бензин,200000,Рачен,Купеа,Црна,Македонска,032022,260kw/354ks,Еуро5
324,По договор,42.132926,21.715878,Audi,A6,2015,Дизел,130000,Рачен,Седани,Сива,Македонска,032022,141kw/192ks,Еуро6
325,5300€,41.440569,22.639528,Ford,Tourneo,2011,Дизел,95000,Рачен,Моноволумен,Бела,Македонска,012021,60kw/82ks,Еуро5
326,550€,41.9870695865131,21.4519291484375,Fiat,Punto,1998,Дизел,110000,Рачен,Maлиградски,Сина,Македонска,042021,0kw/0ks,Останато
327,650€,41.924335,22.404964,Peugeot,106,1998,Дизел,10000,Рачен,Хеџбек,Црна,Македонска,062021,20kw/27ks,Еуро4
328,1€,41.440569,22.639528,Honda,Civic,2007,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,092021,90kw/122ks,Еуро4
329,По договор,41.346182,21.553379,Ford,Focus,2005,Бензин,170000,Рачен,Каравани,Сива,Македонска,052021,85kw/116ks,Еуро4
330,999€,42.052075,21.450415,Peugeot,406,2000,Дизел,140000,Рачен,Каравани,Сина,Македонска,042021,66kw/90ks,Еуро4
331,3200€,41.884235,22.515181,Opel,Corsa,2007,Бензин,140000,Рачен,Maлиградски,Црна,Македонска,102021,75kw/102ks,Еуро4
332,По договор,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2006,Дизел,160000,Автоматски,Седани,Зелена,Македонска,062021,255kw/347ks,Еуро6
333,3000€,41.9870695865131,21.4519291484375,Opel,Meriva,2005,Дизел,200000,Рачен,Останато,Сива,Македонска,032022,74kw/101ks,Останато
334,1400€,41.240371,20.592708,Peugeot,206,2000,Бензин,200000,Рачен,Хеџбек,Зелена,Македонска,122021,55kw/75ks,Еуро3
335,4500€,41.715954,21.770997,Seat,Ibiza,2009,Дизел,150000,Рачен,Хеџбек,Бела,Македонска,082021,59kw/80ks,Еуро5
336,900€,41.173346,20.677493,Skoda,Felicia,1996,Бензин,180000,Рачен,Maлиградски,Црвена,Македонска,032021,43kw/58ks,Останато
337,7000€,41.9870695865131,21.4519291484375,Audi,A6,2006,Дизел,250000,Автоматски,Седани,Сива,Македонска,042022,140kw/190ks,Еуро4
338,По договор,41.9870695865131,21.4519291484375,Audi,А7,2015,Дизел,95000,Автоматски,Седани,Црна,Македонска,052021,200kw/272ks,Еуро6
339,15990€,41.9870695865131,21.4519291484375,Nissan,Qashqai,2017,Дизел,120000,Рачен,Теренци-SUV,Сива,Македонска,102021,130kw/177ks,Еуро6
340,3600€,42.0036438389461,21.4853927493095,Opel,Corsa,2007,Дизел,170000,Рачен,Maлиградски,Сива,Македонска,082022,66kw/90ks,Еуро4
341,8200€,41.801881,20.913259,BMW,330,2006,Дизел,250000,Автоматски,Седани,Црна,Македонска,082021,170kw/231ks,Еуро4
342,4500€,41.994543,22.181289,Audi,A4,2006,Дизел,200000,Рачен,Каравани,Сина,Македонска,102021,103kw/140ks,Еуро4
343,90€,41.9870695865131,21.4519291484375,Други,,2002,Бензин/Плин,85000,Рачен,Maлиградски,Црна,Македонска,062021,60kw/82ks,Еуро6
344,5400€,41.966811,22.781396,Kia,Sorento,2007,Дизел,200000,Рачен,Теренци-SUV,Црна,Македонска,022022,125kw/170ks,Еуро4
345,11МКД,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa145,1995,Бензин,95000,Рачен,Хеџбек,Црвена,Македонска,112022,70kw/95ks,Еуро6
346,10400€,41.9870695865131,21.4519291484375,Nissan,Qashqai,2012,Дизел,170000,Рачен,Теренци-SUV,Црна,Македонска,082021,82kw/111ks,Еуро5
347,11750€,41.9870695865131,21.4519291484375,VWVolkswagen,Passat,2011,Дизел,140000,Рачен,Седани,Сива,Македонска,122021,103kw/140ks,Еуро5
348,1€,41.346182,21.553379,Mercedes-Benz,A160,2006,Дизел,,Рачен,Maлиградски,Зелена,Македонска,012022,60kw/82ks,Еуро4
349,6000€,41.111733,20.798579,BMW,320,2005,Дизел,200000,Рачен,Седани,Сива,Македонска,052022,120kw/163ks,Останато
350,13500€,41.978187,21.427388,Mercedes-Benz,C180,2012,Дизел,160000,Рачен,Седани,Сива,Македонска,072022,88kw/120ks,Еуро5
351,3100€,41.031728,21.329358,Mercedes-Benz,C220,2000,Дизел,300000,Автоматски,Седани,Сива,Македонска,082021,105kw/143ks,Еуро3
352,1300€,41.9870695865131,21.4519291484375,Mercedes-Benz,A160,1999,Бензин/Плин,20000,Рачен,Останато,Црна,Македонска,072021,75kw/102ks,Останато
353,По договор,41.438304,22.004864,Audi,A6,2006,Дизел,200000,Автоматски,Каравани,Сива,Македонска,072022,171kw/232ks,Еуро5
354,1€,41.438304,22.004864,VWVolkswagen,Golf,2007,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,0111625,105kw/143ks,Еуро4
355,5000€,41.031728,21.329358,VWVolkswagen,GolfPlus,2008,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,102021,77kw/105ks,Еуро5
356,1234МКД,41.440569,22.639528,Fiat,Tipo,1995,Дизел,5000,Рачен,Maлиградски,Бела,Странска,0111625,77kw/105ks,Еуро1
357,8700€,41.9870695865131,21.4519291484375,BMW,325,2008,Бензин,150000,Рачен,Кабриолети,Сива,Странска,102021,164kw/223ks,Еуро5
358,4500€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa159,2006,Дизел,180000,Автоматски,Хеџбек,Црвена,Македонска,022022,110kw/150ks,Еуро4
359,По договор,42.205478,22.333429,Suzuki,SX4,2007,Дизел,120000,Рачен,Теренци-SUV,Сина,Македонска,022021,66kw/90ks,Еуро4
360,4000€,41.9870695865131,21.4519291484375,Ford,C-Max,2007,Дизел,160000,Рачен,Хеџбек,Сива,Македонска,112021,83kw/113ks,Еуро4
361,5400€,42.1889761136646,22.3023224476581,Mercedes-Benz,C220,2005,Дизел,200000,Полуавтоматски,Каравани,Сива,Македонска,122021,110kw/150ks,Еуро4
362,23900€,42.1469277200678,21.7364773652344,Audi,A6,2015,Дизел,170000,Автоматски,Седани,Црна,Македонска,012021,140kw/190ks,Еуро6
363,1680€,42.132926,21.715878,Peugeot,206,2003,Дизел,150000,Рачен,Хеџбек,Сива,Македонска,052021,50kw/68ks,Еуро4
364,20000€,41.440569,22.639528,LandRover,RangeRover,2011,Дизел,110000,Автоматски,Теренци-SUV,Црна,Македонска,072022,200kw/272ks,Еуро5
365,7600€,41.51282,20.96083,BMW,X3,2005,Дизел,250000,Автоматски,Теренци-SUV,Црна,Македонска,062021,160kw/218ks,Еуро4
366,11700€,42.1468004456487,21.7366490266113,VWVolkswagen,Golf,2016,Дизел,160000,Автоматски,Каравани,Црна,Македонска,012021,81kw/110ks,Еуро5
367,3500€,41.484224,22.089622,Audi,A6,2002,Дизел,250000,Автоматски,Седани,Сива,Македонска,0711625,115kw/156ks,Еуро3
368,1€,41.438304,22.004864,Audi,A4,1998,Дизел,190000,Рачен,Седани,Бела,Македонска,112019,81kw/110ks,
369,5100€,41.090247,21.016781,VWVolkswagen,Touran,2006,Дизел,300000,Автоматски,Моноволумен,Црна,Македонска,072022,110kw/150ks,Еуро4
370,600€,41.745515,22.19396,Zastava,128,1999,Бензин/Плин,120000,Рачен,Седани,Црвена,Македонска,072022,55kw/75ks,Еуро1
371,3650€,41.9870695865131,21.4519291484375,Peugeot,207,2009,Бензин/Плин,180000,Рачен,Maлиградски,Црна,Македонска,062022,55kw/75ks,Еуро5
372,1€,41.9870695865131,21.4519291484375,Jaguar,XF,2010,Дизел,140000,Автоматски,Седани,Црна,Македонска,112019,175kw/238ks,
373,3650€,41.9870695865131,21.4519291484375,Peugeot,207,2009,Бензин/Плин,180000,Рачен,Maлиградски,Црна,Македонска,062022,55kw/75ks,Еуро5
374,По договор,41.978187,21.427388,VWVolkswagen,Touareg,2005,Дизел,100000,Автоматски,Теренци-SUV,Златна,Македонска,122021,128kw/174ks,Еуро5
375,1€,41.111733,20.798579,Nissan,Terrano,1996,Бензин,25000,Рачен,Теренци-SUV,Сина,Странска,012020,80kw/109ks,Еуро1
376,1€,41.966811,22.781396,Kia,Magentis,2005,Бензин/Плин,120000,Рачен,Седани,Зелена,Странска,072021,100kw/136ks,Еуро4
377,3900€,42.132926,21.715878,Citroen,C5,2008,Дизел,300000,Автоматски,Седани,Сива,Македонска,092021,100kw/136ks,Еуро5
378,1200€,41.031728,21.329358,Renault,Scenic,2000,Дизел,250000,Рачен,Хеџбек,Сива,Македонска,082022,72kw/98ks,Останато
379,4000€,41.51282,20.96083,VWVolkswagen,Passat,2006,Дизел,250000,Рачен,Каравани,Сива,Македонска,092021,103kw/140ks,Еуро4
380,2250€,41.884235,22.515181,VWVolkswagen,Golf,2004,Дизел,200000,Рачен,Хеџбек,Сива,Странска,092021,140kw/190ks,Еуро4
381,1€,41.031728,21.329358,Seat,Toledo,1996,Бензин/Плин,250000,Рачен,Седани,Црна,Македонска,022021,66kw/90ks,Еуро2
382,1€,41.373181,21.252891,Chrysler,Saratoga,1992,Бензин,160000,Рачен,Седани,Црвена,Македонска,062019,75kw/102ks,Еуро3
383,14500€,41.801881,20.913259,Mercedes-Benz,E250,2009,Дизел,200000,Автоматски,Седани,Сива,Македонска,122021,150kw/204ks,Останато
384,450€,41.031728,21.329358,Zastava,128,1990,Бензин,35000,Рачен,Седани,Црвена,Македонска,082020,44kw/60ks,Еуро1
385,7000€,41.924335,22.404964,Peugeot,4007,2009,Дизел,200000,Рачен,Теренци-SUV,Црна,Македонска,052022,150kw/204ks,Еуро4
386,2300€,42.132926,21.715878,Smart,ForTwo,2004,Бензин,190000,Автоматски,Maлиградски,Црна,Македонска,072022,37kw/50ks,Останато
387,8550€,42.205478,22.333429,BMW,320,2011,Дизел,200000,Рачен,Седани,Сива,Македонска,012020,130kw/177ks,Еуро5
388,2650€,42.132926,21.715878,Peugeot,307,2003,Дизел,150000,Рачен,Каравани,Сива,Македонска,082022,79kw/107ks,Еуро3
389,1€,41.9870695865131,21.4519291484375,Renault,Clio,2010,Бензин,45000,Рачен,Хеџбек,Црна,Македонска,082021,55kw/75ks,Еуро4
390,22900€,41.745515,22.19396,BMW,520,2015,Дизел,200000,Рачен,Седани,Црна,Македонска,082022,140kw/190ks,Еуро6
391,6800€,41.715954,21.770997,Opel,Astra,2010,Бензин/Плин,55000,Рачен,Хеџбек,Црна,Македонска,032022,74kw/101ks,Еуро4
392,По договор,41.924335,22.404964,Mercedes-Benz,E290,1998,Дизел,150000,Автоматски,Седани,Зелена,Странска,042020,2kw/3ks,Еуро2
393,4450€,42.009423,20.971549,Mercedes-Benz,C220,2006,Дизел,190000,Автоматски,Седани,Сина,Македонска,062020,110kw/150ks,Еуро4
394,5950€,41.924335,22.404964,VWVolkswagen,Golf,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,082022,103kw/140ks,Еуро4
395,10990€,41.931839,21.502835,Citroen,C4Aircross,2015,Дизел,170000,Рачен,Теренци-SUV,Сива,Македонска,012021,84kw/114ks,Еуро5
396,По договор,42.205478,22.333429,Renault,GrandScenic,2010,Дизел,180000,Рачен,Моноволумен,Златна,Македонска,012021,96kw/131ks,Еуро5
397,1€,42.132926,21.715878,Fiat,Punto,1998,Бензин/Плин,190000,Рачен,Maлиградски,Црвена,Македонска,122021,40kw/54ks,Останато
398,По договор,42.205478,22.333429,VWVolkswagen,Golf,2005,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,112020,103kw/140ks,Еуро4
399,3500€,42.132926,21.715878,Peugeot,107,2005,Бензин,55000,Рачен,Maлиградски,Сива,Македонска,112021,50kw/68ks,Еуро4
400,650€,42.0079917573522,21.3319378459473,Fiat,Uno,1997,Бензин/Плин,180000,Рачен,Maлиградски,Сина,Македонска,072021,45kw/61ks,Останато
401,7000€,41.346182,21.553379,VWVolkswagen,Golf,2011,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,022021,77kw/105ks,Еуро6
402,1€,41.9870695865131,21.4519291484375,Audi,Q7,2007,Дизел,190000,Автоматски,Теренци-SUV,Бела,Македонска,052022,171kw/232ks,Еуро4
403,99€,41.438304,22.004864,Renault,Laguna,2003,Дизел,150000,Рачен,Каравани,Црна,Македонска,012021,110kw/150ks,Еуро4
404,2€,41.173346,20.677493,VWVolkswagen,Golf,2001,Дизел,250000,Рачен,Maлиградски,Сина,Македонска,0611625,81kw/110ks,Еуро4
405,1100€,41.9870695865131,21.4519291484375,Daewoo,Lanos,2000,Бензин/Плин,180000,Рачен,Хеџбек,Бела,Македонска,102021,63kw/86ks,Еуро4
406,2999€,42.205478,22.333429,Peugeot,407,2006,Дизел,190000,Рачен,Седани,Сива,Македонска,012020,81kw/110ks,Еуро4
407,1250€,42.052075,21.450415,Fiat,Punto,1999,Бензин,160000,Рачен,Maлиградски,Сива,Македонска,072022,44kw/60ks,Еуро2
408,4600€,42.009423,20.971549,Mercedes-Benz,B180,2006,Дизел,190000,Автоматски,Хеџбек,Сива,Македонска,022022,80kw/109ks,Еуро4
409,4000€,42.132926,21.715878,Renault,Espace,2006,Дизел,150000,Автоматски,Хеџбек,Сива,Македонска,032022,102kw/139ks,Еуро4
410,850€,41.931839,21.502835,Renault,Laguna,1994,Бензин/Плин,250000,Рачен,Седани,Бела,Македонска,072022,80kw/109ks,Еуро3
411,10500€,41.9870695865131,21.4519291484375,Opel,Insignia,2012,Дизел,200000,Рачен,Седани,Црна,Македонска,112021,144kw/196ks,Еуро6
412,1€,41.635743,22.470056,Mercedes-Benz,C220,2002,Дизел,300000,Автоматски,Каравани,Сина,Македонска,082019,96kw/131ks,
413,4130€,41.9870695865131,21.4519291484375,Mercedes-Benz,S320,2002,Бензин/Плин,170000,Полуавтоматски,Седани,Сина,Македонска,082021,320kw/435ks,Еуро3
414,7500€,41.9870695865131,21.4519291484375,BMW,320,2009,Дизел,190000,Рачен,Седани,Сива,Македонска,072022,130kw/177ks,Еуро5
415,2490€,41.111733,20.798579,Mercedes-Benz,220,2001,Дизел,250000,Рачен,Седани,Сива,Македонска,022020,220kw/299ks,Еуро4
416,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Touareg,2011,Дизел,180000,Автоматски,Теренци-SUV,Бела,Македонска,022022,176kw/239ks,Еуро5
417,3750€,41.715954,21.770997,VWVolkswagen,Polo,2009,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,082021,51kw/69ks,Еуро5
418,25€,41.346182,21.553379,Rover,200,2000,Бензин,,Рачен,Хеџбек,Црна,Македонска,012018,10kw/14ks,
419,3400€,41.031728,21.329358,AlfaRomeo,Alfa147,2005,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,032022,110kw/150ks,Еуро4
420,1100€,41.801881,20.913259,VWVolkswagen,Passat,1997,Дизел,400000,Рачен,Каравани,Зелена,Македонска,122021,78kw/106ks,Еуро3
421,4700€,41.745515,22.19396,Hyundai,SantaFe,2005,Дизел,200000,Рачен,Теренци-SUV,Сива,Македонска,012022,83kw/113ks,Еуро4
422,350€,41.9870695865131,21.4519291484375,Yugo,55,2001,Бензин,50000,Рачен,Maлиградски,Црвена,Македонска,052020,55kw/75ks,Еуро2
423,По договор,41.966811,22.781396,Fiat,Sedici,2007,Дизел,170000,Рачен,Теренци-SUV,Црна,Странска,102021,88kw/120ks,Еуро4
424,7800€,41.949632,21.502494,Renault,Scenic,2015,Дизел,150000,Рачен,Хеџбек,Златна,Македонска,072021,81kw/110ks,Еуро5
425,1€,41.346182,21.553379,VWVolkswagen,Sharan,2002,Дизел,,Рачен,Моноволумен,Сива,Странска,012021,1kw/1ks,Еуро1
426,4500€,41.715954,21.770997,Ford,Galaxy,2007,Дизел,250000,Рачен,Моноволумен,Сина,Странска,082022,96kw/131ks,Еуро4
427,3000МКД,41.346182,21.553379,Audi,A6,2018,Дизел,25000,Полуавтоматски,Хеџбек,Сива,Македонска,022022,1kw/1ks,Еуро1
428,1111€,41.9802458710472,21.4370727539063,VWVolkswagen,Golf,1993,Дизел,200000,Рачен,Хеџбек,Црвена,Македонска,0311625,55kw/75ks,Еуро2
429,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2008,Дизел,15000,Рачен,Хеџбек,Сина,Странска,082021,59kw/80ks,Еуро4
430,200€,41.9870695865131,21.4519291484375,Mitsubishi,Pajero,2000,Дизел,,Рачен,Теренци-SUV,Сива,Македонска,052021,11kw/15ks,Останато
431,18900€,42.1887229083624,22.3024012061157,Peugeot,3008,2017,Дизел,170000,Рачен,Теренци-SUV,Бела,Македонска,122021,110kw/150ks,Еуро6
432,По договор,42.205478,22.333429,VWVolkswagen,Golf,2007,Бензин,140000,Рачен,Хеџбек,Црна,Македонска,012021,77kw/105ks,Еуро4
433,6300€,41.346182,21.553379,Nissan,Qashqai,2008,Дизел,180000,Рачен,Теренци-SUV,Сива,Македонска,072022,78kw/106ks,Еуро4
434,1€,41.346182,21.553379,VWVolkswagen,Golf,2004,Бензин,190000,Рачен,Хеџбек,Сива,Македонска,012020,55kw/75ks,Еуро4
435,1€,42.132926,21.715878,BMW,120,2009,Дизел,160000,Автоматски,Кабриолети,Сива,Македонска,072022,130kw/177ks,Еуро5
436,20500€,41.51282,20.96083,BMW,X6,2011,Дизел,200000,Автоматски,Хеџбек,Црна,Странска,012022,225kw/306ks,Еуро5
437,1100€,41.949632,21.502494,Ford,Mondeo,1999,Дизел,200000,Рачен,Седани,Зелена,Македонска,012021,66kw/90ks,Еуро2
438,8990€,41.745515,22.19396,Audi,A3,2011,Дизел,170000,Рачен,Хеџбек,Сива,Македонска,092021,77kw/105ks,Еуро5
439,По договор,41.031728,21.329358,BMW,525,1997,Дизел,200000,Автоматски,Седани,Бела,Македонска,022022,105kw/143ks,Останато
440,4500€,42.009423,20.971549,Peugeot,Partner,2016,Дизел,250000,Рачен,Хеџбек,Бела,Странска,082022,66kw/90ks,Еуро5
441,40€,42.205478,22.333429,Mercedes-Benz,C200,2001,Бензин,20000,Рачен,Седани,Црна,Македонска,072019,21kw/29ks,Еуро2
442,1€,41.997125777252,21.4950948309015,Hyundai,i30,2009,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,122022,66kw/90ks,Еуро5
443,1€,41.9971541076769,21.4950924462746,Kia,Picanto,2007,Бензин,160000,Рачен,Хеџбек,Сива,Македонска,122021,45kw/61ks,Еуро5
444,3000€,41.516028,20.533415,Opel,Astra,2008,Бензин,95000,Рачен,Седани,Сива,Македонска,052022,90kw/122ks,Останато
445,100€,41.93375,21.621843,Audi,A8,2001,Дизел,20000,Автоматски,Седани,Црна,Македонска,052019,1kw/1ks,Останато
446,2150€,42.132926,21.715878,Audi,A6,1999,Дизел,200000,Автоматски,Седани,Сина,Македонска,102021,150kw/204ks,Еуро3
447,По договор,41.346182,21.553379,Seat,Ibiza,2008,Бензин,150000,Рачен,Хеџбек,Сива,Странска,082021,66kw/90ks,Еуро4
448,3500€,41.51282,20.96083,Opel,Astra,2005,Бензин,200000,Рачен,Хеџбек,Сина,Македонска,072022,170kw/231ks,Еуро4
449,2700€,41.51282,20.96083,VWVolkswagen,Golf,2000,Дизел,250000,Рачен,Хеџбек,Бела,Македонска,062021,81kw/110ks,Еуро3
450,11999€,42.013646,21.32586,BMW,530,2006,Бензин,190000,Рачен,Седани,Црна,Македонска,072021,190kw/258ks,Еуро4
451,1€,41.440569,22.639528,Mercedes-Benz,200,1993,Дизел,30000,Рачен,Седани,Сина,Странска,092020,190kw/258ks,Еуро1
452,2200€,41.949632,21.502494,Renault,Megane,2003,Дизел,15000,Рачен,Хеџбек,Сина,Македонска,042022,66kw/90ks,Еуро3
453,2200€,42.205478,22.333429,Audi,A4,2003,Дизел,180000,Рачен,Седани,Сива,Странска,082020,74kw/101ks,Еуро3
454,1€,41.031728,21.329358,Renault,Megane,2002,Дизел,20000,Рачен,Хеџбек,Жолта,Македонска,072018,59kw/80ks,Еуро3
455,1€,41.031728,21.329358,Renault,Laguna,1997,Бензин,15000,Рачен,Каравани,Златна,Македонска,052018,83kw/113ks,Еуро3
456,По договор,41.031728,21.329358,Audi,A4,2000,Дизел,,Рачен,Хеџбек,Сива,Македонска,012021,86kw/117ks,Еуро3
457,1000€,41.484224,22.089622,Renault,Laguna,1994,Бензин/Плин,190000,Рачен,Седани,Сина,Македонска,082021,60kw/82ks,Еуро3
458,2900€,41.173346,20.677493,Opel,Vectra,2000,Дизел,190000,Рачен,Седани,Сива,Македонска,072022,74kw/101ks,Еуро4
459,6500€,41.715954,21.770997,Audi,Quattro,2008,Дизел,200000,Рачен,Теренци-SUV,Црна,Македонска,0911625,125kw/170ks,Еуро5
460,1000€,41.9870695865131,21.4519291484375,Honda,Accord,1998,Дизел,250000,Рачен,Седани,Сива,Македонска,032022,77kw/105ks,Еуро3
461,7000€,41.440569,22.639528,Audi,A6,2005,Дизел,250000,Автоматски,Седани,Црна,Македонска,072022,165kw/224ks,Еуро4
462,1€,41.440569,22.639528,Opel,Astra,1996,Бензин/Плин,40000,Рачен,Каравани,Сина,Македонска,102020,160kw/218ks,Еуро1
463,1€,41.440569,22.639528,Ford,Другмодел,1998,Дизел,35000,Рачен,Хеџбек,Бела,Македонска,102020,180kw/245ks,Еуро1
464,1€,41.440569,22.639528,Fiat,Marea,1999,Дизел,40000,Рачен,Каравани,Сина,Македонска,102020,240kw/326ks,Еуро1
465,1€,41.373181,21.252891,VWVolkswagen,Golf,2007,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,082021,77kw/105ks,Еуро4
466,3300€,41.884235,22.515181,VWVolkswagen,Polo,2007,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,082021,51kw/69ks,Еуро4
