,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
361,7000€,41.4623130679026,22.681491160038,Mercedes-Benz,E320,2004,Дизел,300000,Автоматски,Седани,Сива,Македонска,072022,150kw/204ks,Еуро4
362,По договор,41.0375953493854,21.33723363622,Opel,Zafira,2003,Дизел,200000,Рачен,Останато,Црвена,Македонска,022022,92kw/125ks,Останато
363,111€,41.635743,22.470056,Ssangyong,Rodius,2007,Дизел,200000,Автоматски,Теренци-SUV,Црна,Странска,082021,85kw/116ks,Еуро4
364,1€,41.711096,22.848172,Kia,Pregio,1997,Дизел,250000,Рачен,Моноволумен,Сива,Македонска,062019,110kw/150ks,Еуро3
365,3750€,41.031728,21.329358,Mercedes-Benz,C220,2002,Дизел,200000,Рачен,Седани,Сива,Македонска,032022,105kw/143ks,Еуро4
366,2850€,41.884235,22.515181,Fiat,Panda,2009,Бензин,190000,Рачен,Maлиградски,Црвена,Македонска,042021,44kw/60ks,Еуро4
367,2900€,42.096995,21.388571,Mercedes-Benz,C220,2002,Дизел,250000,Рачен,Седани,Сива,Македонска,052022,105kw/143ks,Еуро4
368,1€,41.949632,21.502494,Nissan,Juke,2012,Дизел,160000,Рачен,Теренци-SUV,Црна,Македонска,122021,81kw/110ks,Еуро5
369,2€,41.715954,21.770997,VWVolkswagen,Polo,2008,Дизел,160000,Рачен,Maлиградски,Црна,Македонска,042021,59kw/80ks,Еуро4
370,По договор,41.031728,21.329358,Fiat,Marea,1999,Дизел,200000,Рачен,Каравани,Сина,Македонска,092021,97kw/132ks,Еуро3
371,По договор,41.031728,21.329358,Ford,Mondeo,1995,Дизел,200000,Рачен,Седани,Бела,Македонска,112019,66kw/90ks,
372,1280€,42.132926,21.715878,Peugeot,306,2000,Дизел,200000,Рачен,Каравани,Сива,Македонска,052021,66kw/90ks,Еуро3
373,350€,41.745515,22.19396,Fiat,Brava,1997,Бензин/Плин,110000,Рачен,Седани,Сина,Македонска,012022,80kw/109ks,Еуро3
374,5200€,41.715954,21.770997,VWVolkswagen,Golf,2007,Дизел,180000,Рачен,Хеџбек,Сина,Македонска,062021,77kw/105ks,Еуро4
375,1399€,41.924335,22.404964,VWVolkswagen,Polo,1999,Дизел,200000,Рачен,Каравани,Бела,Македонска,082021,55kw/75ks,Еуро2
376,4550€,42.205478,22.333429,Audi,A4,2006,Дизел,190000,Рачен,Каравани,Сива,Македонска,112021,85kw/116ks,Еуро4
377,3500€,41.438304,22.004864,Opel,Insignia,2014,Дизел,170000,Рачен,Седани,Сива,Странска,082020,120kw/163ks,Еуро6
378,4699€,41.9870695865131,21.4519291484375,Peugeot,207,2011,Дизел,150000,Рачен,Хеџбек,Црна,Македонска,012020,68kw/92ks,Еуро5
379,1€,41.14712,22.507161,Hyundai,SantaFe,2002,Дизел,250000,Рачен,Теренци-SUV,Сива,Македонска,052022,110kw/150ks,Еуро3
380,1€,41.346182,21.553379,Zastava,750,1995,Бензин/Плин,20000,Рачен,Maлиградски,Бела,Македонска,062021,25kw/34ks,Еуро2
381,1400€,41.514916,21.218902,Ford,Mondeo,1994,Бензин/Плин,200000,Рачен,Каравани,Зелена,Македонска,032022,85kw/116ks,Еуро3
382,29000€,41.978187,21.427388,Porsche,Cayenne,2011,Бензин,90000,Автоматски,Теренци-SUV,Златна,Македонска,092021,298kw/405ks,Еуро5
383,1850€,41.14712,22.507161,Audi,A4,1998,Дизел,250000,Рачен,Седани,Сина,Македонска,122022,66kw/90ks,Останато
384,1€,41.9870695865131,21.4519291484375,Seat,Leon,2002,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,032022,110kw/150ks,Еуро3
385,1€,41.993825,21.436139,Jaguar,S-Type,2006,Дизел,200000,Рачен,Седани,Сина,Македонска,112020,207kw/281ks,Еуро5
386,2500€,41.031728,21.329358,Citroen,C3,2003,Дизел,190000,Рачен,Maлиградски,Сива,Македонска,062021,66kw/90ks,Еуро4
387,1€,41.635743,22.470056,Lada,Samara,1999,Бензин/Плин,200000,Рачен,Останато,Златна,Македонска,052021,75kw/102ks,Останато
388,4650€,41.031728,21.329358,Suzuki,SX4,2007,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,122021,88kw/120ks,Еуро4
389,1€,42.132926,21.715878,VWVolkswagen,Golf,2003,Дизел,250000,Рачен,Хеџбек,Сива,Македонска,092021,66kw/90ks,Еуро4
390,2850€,41.031728,21.329358,Renault,Megane,2007,Дизел,200000,Рачен,Каравани,Сива,Македонска,032022,76kw/103ks,Еуро4
391,500€,41.949632,21.502494,Chevrolet,Captiva,2007,Дизел,120000,Рачен,Теренци-SUV,Златна,Македонска,072019,150kw/204ks,
392,По договор,42.00877,21.45126,Mercedes-Benz,C200,2002,Дизел,250000,Рачен,Каравани,Сива,Македонска,072021,85kw/116ks,Еуро4
393,5350€,42.205478,22.333429,Peugeot,Rifter,2014,Дизел,130000,Рачен,Моноволумен,Бела,Македонска,032022,66kw/90ks,Еуро5
394,11111€,41.346182,21.553379,Toyota,Yaris,2001,Бензин,190000,Рачен,Maлиградски,Црвена,Македонска,022022,55kw/75ks,Еуро3
395,1€,41.9971387603688,21.4950802343983,Opel,Meriva,2004,Дизел,160000,Рачен,Теренци-SUV,Сива,Македонска,122022,74kw/101ks,Еуро4
396,3699€,42.205478,22.333429,VWVolkswagen,Polo,2007,Дизел,180000,Рачен,Maлиградски,Сива,Македонска,012021,55kw/75ks,Еуро4
397,1€,42.001674829588,21.4856999572557,Seat,Ibiza,2009,Бензин,130000,Рачен,Хеџбек,Жолта,Македонска,122021,74kw/101ks,Еуро5
398,2500€,41.991502,21.39781,Renault,Clio,2007,Бензин,170000,Рачен,Maлиградски,Црна,Македонска,052022,50kw/68ks,Еуро4
399,11€,41.9573359612661,21.5281176567078,VWVolkswagen,Golf,2012,Дизел,190000,Автоматски,Седани,Бела,Македонска,012020,125kw/170ks,Еуро5
400,3500€,41.9870695865131,21.4519291484375,Fiat,Bravo,2009,Дизел,170000,Рачен,Хеџбек,Сива,Македонска,0211625,88kw/120ks,Еуро4
401,2100€,41.715954,21.770997,Ford,Focus,1999,Дизел,190000,Рачен,Каравани,Сина,Македонска,0511625,57kw/77ks,Еуро3
402,По договор,41.031728,21.329358,Fiat,Fiorino,1995,Дизел,80000,Рачен,Останато,Бела,Македонска,012020,44kw/60ks,Еуро1
403,По договор,41.9845561832468,21.4672175870362,Mercedes-Benz,E270,2004,Дизел,200000,Рачен,Каравани,Сива,Македонска,122020,130kw/177ks,Еуро3
404,1000€,41.031728,21.329358,Други,,2000,Бензин,190000,Рачен,Maлиградски,Сива,Македонска,122020,74kw/101ks,Останато
405,6500€,41.031728,21.329358,Honda,Civic,2008,Хибрид,80000,Автоматски,Седани,Сива,Македонска,112021,77kw/105ks,Еуро4
406,900€,41.801881,20.913259,Ford,Mondeo,1997,Дизел,150000,Рачен,Седани,Црна,Македонска,012022,66kw/90ks,Останато
407,5700€,41.635743,22.470056,VWVolkswagen,Touran,2007,Дизел,200000,Рачен,Моноволумен,Сина,Македонска,082021,77kw/105ks,Еуро4
408,1€,41.346182,21.553379,Yugo,Другмодел,1985,Бензин,200000,Рачен,Maлиградски,Црвена,Македонска,112021,50kw/68ks,Еуро4
409,1100€,42.132926,21.715878,Fiat,Bravo,2001,Дизел,200000,Рачен,Хеџбек,Бела,Македонска,042020,77kw/105ks,Еуро4
410,80€,41.93375,21.621843,BMW,Другмодел,2009,Дизел,,Автоматски,Каравани,Сина,Македонска,092019,100kw/136ks,Останато
411,9500€,41.438304,22.004864,Opel,Insignia,2012,Дизел,160000,Рачен,Каравани,Црна,Македонска,052022,81kw/110ks,Еуро5
412,7450€,42.009423,20.971549,BMW,X3,2006,Дизел,150000,Рачен,Теренци-SUV,Сива,Македонска,062022,110kw/150ks,Еуро4
413,9900€,41.949632,21.502494,Mercedes-Benz,E320,2005,Бензин,150000,Автоматски,Седани,Сива,Македонска,052022,165kw/224ks,Еуро4
414,1400€,41.635743,22.470056,Seat,Leon,2001,Дизел,140000,Рачен,Хеџбек,Црна,Странска,082021,81kw/110ks,Еуро3
415,1€,41.484224,22.089622,VWVolkswagen,Golf,2004,Дизел,200000,Рачен,Хеџбек,Сина,Македонска,012021,77kw/105ks,Еуро4
416,550€,42.132926,21.715878,Opel,Corsa,1998,Дизел,190000,Рачен,Maлиградски,Црна,Македонска,122020,54kw/73ks,Еуро3
417,750€,41.438304,22.004864,Opel,Omega,1995,Дизел,200000,Рачен,Седани,Сина,Македонска,012020,96kw/131ks,Останато
418,10€,41.346182,21.553379,VWVolkswagen,Golf,2009,Дизел,190000,Рачен,Хеџбек,Бела,Македонска,122022,77kw/105ks,Еуро4
419,1€,41.9870695865131,21.4519291484375,BMW,320,2005,Дизел,200000,Рачен,Каравани,Сива,Македонска,032021,110kw/150ks,Еуро4
420,1500€,41.9870695865131,21.4519291484375,Opel,Vectra,2002,Дизел,250000,Рачен,Седани,Сина,Македонска,082021,74kw/101ks,Еуро4
421,2150€,42.132926,21.715878,Opel,Zafira,2002,Дизел,200000,Рачен,Теренци-SUV,Зелена,Македонска,062021,92kw/125ks,Еуро3
422,3500€,41.635743,22.470056,Opel,Astra,2007,Дизел,200000,Рачен,Каравани,,Македонска,102020,88kw/120ks,Еуро4
423,1€,41.9870695865131,21.4519291484375,AlfaRomeo,Alfa147,2006,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,012020,100kw/136ks,Еуро4
424,9500€,41.4012824228731,22.7490895559825,VWVolkswagen,Passat,2009,Бензин,190000,Рачен,Купеа,Бела,Македонска,012022,140kw/190ks,Еуро5
425,По договор,42.132926,21.715878,Mazda,2,2004,Бензин,200000,Рачен,Maлиградски,Сина,Македонска,062021,86kw/117ks,Останато
426,1€,41.745515,22.19396,VWVolkswagen,Passat,2007,Дизел,200000,Рачен,Седани,Сива,Македонска,042022,103kw/140ks,Останато
427,7300€,41.9870695865131,21.4519291484375,Opel,Corsa,2015,Бензин,60000,Рачен,Maлиградски,Сина,Македонска,092021,55kw/75ks,Еуро6
428,3150€,41.949632,21.502494,Mercedes-Benz,220,2003,Дизел,250000,Рачен,Седани,Сина,Македонска,092021,105kw/143ks,Еуро3
429,1990€,41.635743,22.470056,Peugeot,Partner,2008,Дизел,200000,Рачен,Теренци-SUV,Бела,Македонска,082020,66kw/90ks,Еуро4
430,11700€,41.978187,21.427388,VWVolkswagen,Golf,2015,Дизел,170000,Рачен,Хеџбек,Бела,Македонска,102021,110kw/150ks,Еуро6
431,1€,42.009423,20.971549,Ford,Focus,2000,Бензин/Плин,200000,Рачен,Каравани,Црвена,Македонска,122021,85kw/116ks,Еуро3
432,По договор,41.031728,21.329358,Mercedes-Benz,200,1980,Дизел,,Автоматски,Седани,Бела,Македонска,052022,50kw/68ks,Еуро1
433,5250€,41.9870695865131,21.4519291484375,Audi,A3,2006,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,012021,77kw/105ks,Еуро4
434,5150€,41.9870695865131,21.4519291484375,Seat,Leon,2009,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,012021,77kw/105ks,Еуро5
435,7990€,42.205478,22.333429,Nissan,Qashqai,2011,Дизел,180000,Рачен,Теренци-SUV,Бела,Македонска,032022,82kw/111ks,Еуро5
436,3500€,42.132926,21.715878,Yugo,45,2016,Бензин,25000,Рачен,Maлиградски,Зелена,Македонска,072019,55kw/75ks,Еуро3
437,9500€,41.438304,22.004864,Mercedes-Benz,C200,2008,Дизел,250000,Автоматски,Седани,Црна,Македонска,052022,100kw/136ks,Еуро5
438,500€,41.9870695865131,21.4519291484375,Други,,1990,Бензин,90000,Рачен,Седани,Бела,Македонска,012021,444kw/604ks,Останато
439,1000€,41.346182,21.553379,Opel,Vectra,1995,Бензин/Плин,250000,Рачен,Седани,Сина,Македонска,122021,1kw/1ks,Останато
440,9000€,41.9870695865131,21.4519291484375,Fiat,Fiorino,2018,Дизел,30000,Рачен,Теренци-SUV,Бела,Македонска,122021,75kw/102ks,Еуро6
441,650€,41.9843900312801,21.4568134510536,Kia,Sephia,1997,Бензин/Плин,5000,Рачен,Седани,Зелена,Македонска,082019,1kw/1ks,Еуро1
442,1€,42.00877,21.45126,VWVolkswagen,Golf,2020,Бензин/Плин,150000,Рачен,Хеџбек,Црна,Македонска,012021,75kw/102ks,Еуро5
443,1250€,41.635743,22.470056,Renault,Kangoo,2001,Дизел,200000,Рачен,Теренци-SUV,Бела,Македонска,052021,67kw/91ks,Еуро3
444,1€,42.00877,21.45126,Peugeot,3008,2010,Дизел,160000,Рачен,Теренци-SUV,Сина,Македонска,012021,80kw/109ks,Еуро5
445,2000€,41.9870695865131,21.4519291484375,Audi,A3,2001,Дизел,300000,Рачен,Maлиградски,Сива,Македонска,082021,66kw/90ks,Еуро4
446,1€,41.9870695865131,21.4519291484375,Peugeot,2008,2015,Дизел,140000,Рачен,Теренци-SUV,Бела,Македонска,012022,85kw/116ks,Еуро5
447,2200€,41.9870695865131,21.4519291484375,Renault,Clio,2006,Бензин/Плин,200000,Рачен,Maлиградски,Црвена,Македонска,112021,43kw/58ks,Еуро4
448,По договор,41.031728,21.329358,Peugeot,307,2007,Дизел,250000,Рачен,Каравани,Сина,Македонска,072020,80kw/109ks,Еуро4
449,27500€,41.031728,21.329358,Mercedes-Benz,ML350,2013,Дизел,200000,Автоматски,Теренци-SUV,Сива,Македонска,092021,190kw/258ks,Еуро6
450,2999€,41.715954,21.770997,Opel,Astra,2004,Дизел,190000,Рачен,Каравани,Сива,Македонска,022021,74kw/101ks,Еуро4
451,1€,42.009423,20.971549,Mercedes-Benz,C180,1998,Бензин,180000,Рачен,Седани,Сина,Странска,012020,1kw/1ks,Еуро2
452,3000МКД,41.931839,21.502835,Peugeot,206,2007,Дизел,65000,Рачен,Хеџбек,Сина,Македонска,072021,75kw/102ks,Еуро6
453,20000€,41.745515,22.19396,BMW,520,2014,Дизел,200000,Рачен,Седани,Бела,Македонска,122020,140kw/190ks,Еуро6
454,7750€,42.205478,22.333429,Audi,A3,2009,Дизел,190000,Рачен,Хеџбек,Бела,Македонска,012020,77kw/105ks,Еуро4
455,1€,42.009423,20.971549,Audi,A4,1997,Дизел,190000,Рачен,Седани,Сива,Странска,012020,1kw/1ks,Еуро3
456,3000€,41.514916,21.218902,Opel,Corsa,2008,Бензин/Плин,170000,Рачен,Купеа,Црвена,Македонска,082021,59kw/80ks,Еуро4
457,18900€,41.9870695865131,21.4519291484375,BMW,320,2016,Дизел,190000,Рачен,Седани,Сина,Македонска,062022,140kw/190ks,Еуро6
458,3100€,41.9870695865131,21.4519291484375,Toyota,Aygo,2007,Бензин,200000,Рачен,Maлиградски,Црна,Македонска,062021,50kw/68ks,Еуро4
459,24000МКД,41.440569,22.639528,Peugeot,306,1993,Бензин/Плин,,Рачен,Седани,Сина,Македонска,032020,61kw/83ks,Еуро3
460,1100€,41.346182,21.553379,Opel,Vectra,1994,Бензин/Плин,200000,Рачен,Седани,Сина,Македонска,082021,66kw/90ks,Еуро3
461,2200€,41.924335,22.404964,BMW,320,2000,Дизел,300000,Рачен,Седани,Сива,Македонска,012021,136kw/185ks,Еуро3
462,4100€,42.0016137756004,21.4971941077729,VWVolkswagen,Touran,2005,Дизел,200000,Рачен,Хеџбек,Црвена,Македонска,032021,100kw/136ks,Еуро4
463,По договор,42.003425,21.463615,Ford,Focus,2000,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,092021,66kw/90ks,Останато
464,1400€,42.009423,20.971549,Opel,Astra,1998,Бензин,200000,Рачен,Maлиградски,Црвена,Македонска,022022,48kw/65ks,Еуро3
465,1€,42.132926,21.715878,Opel,Corsa,1996,Бензин/Плин,20000,Рачен,Maлиградски,Бела,Македонска,082021,60kw/82ks,Останато
466,1€,41.989867,21.581912,Audi,A4,2010,Дизел,200000,Автоматски,Каравани,Црна,Македонска,032018,88kw/120ks,
467,9000€,41.931839,21.502835,VWVolkswagen,Scirocco,2009,Бензин,190000,Рачен,Хеџбек,Црна,Македонска,072022,118kw/160ks,Еуро5
468,9490€,41.9870695865131,21.4519291484375,Audi,А1,2013,Бензин,90000,Рачен,Maлиградски,Бела,Македонска,042022,63kw/86ks,Еуро5
469,11500€,41.111733,20.798579,Audi,A4,2014,Дизел,110000,Автоматски,Каравани,Црвена,Македонска,062022,150kw/204ks,Еуро5
470,1500€,41.346182,21.553379,Fiat,Doblo,2004,Дизел,200000,Рачен,Останато,Сива,Македонска,092021,46kw/63ks,Останато
471,По договор,42.132926,21.715878,Peugeot,407,2006,Дизел,200000,Рачен,Седани,Златна,Странска,122022,100kw/136ks,Еуро4
472,3700€,41.031728,21.329358,Opel,Astra,2007,Дизел,190000,Рачен,Хеџбек,Зелена,Македонска,052022,88kw/120ks,Останато
473,3500€,41.715954,21.770997,BMW,530,2000,Дизел,300000,Рачен,Седани,Црна,Македонска,062021,135kw/184ks,Останато
474,1€,41.9870695865131,21.4519291484375,Peugeot,206,2010,Бензин/Плин,110000,Рачен,Седани,Сива,Македонска,072021,55kw/75ks,Еуро4
475,4300€,41.9870695865131,21.4519291484375,Honda,Civic,2009,Дизел,150000,Рачен,Хеџбек,Црна,Македонска,072021,140kw/190ks,Еуро4
476,1€,41.346182,21.553379,Audi,A3,2004,Дизел,200000,Рачен,Хеџбек,Црна,Странска,012021,103kw/140ks,Еуро4
477,2300€,42.132926,21.715878,VWVolkswagen,Passat,2000,Дизел,250000,Рачен,Седани,Зелена,Македонска,082021,86kw/117ks,Еуро3
478,3300€,42.205478,22.333429,Opel,Astra,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,042021,74kw/101ks,Еуро4
479,1000€,42.132926,21.715878,Lancia,Dedra,1998,Дизел,25000,Рачен,Седани,Сина,Македонска,082021,66kw/90ks,Еуро1
480,4150€,41.949632,21.502494,Opel,Astra,2008,Дизел,200000,Рачен,Седани,Сина,Македонска,122021,88kw/120ks,Еуро4
481,1500€,41.14712,22.507161,Citroen,XsaraPicasso,2000,Дизел,250000,Рачен,Моноволумен,Црвена,Македонска,082021,90kw/122ks,Еуро3
482,9500€,41.9870695865131,21.4519291484375,Nissan,Murano,2007,Бензин,200000,Автоматски,Теренци-SUV,Црна,Македонска,052022,240kw/326ks,Останато
483,6€,41.9573519181091,21.5280961990356,Nissan,Qashqai,2008,Дизел,190000,Рачен,Теренци-SUV,Црна,Македонска,012020,78kw/106ks,Еуро4
484,1€,41.991502,21.39781,Fiat,GrandePunto,2011,Дизел,120000,Рачен,Хеџбек,Сива,Македонска,112021,55kw/75ks,Еуро5
485,По договор,41.51282,20.96083,Renault,Scenic,2008,Дизел,170000,Рачен,Каравани,Црна,Македонска,042021,78kw/106ks,Еуро5
486,10000€,41.090247,21.016781,BMW,525,2009,Дизел,250000,Рачен,Седани,Црна,Македонска,052022,145kw/197ks,Еуро5
487,1111€,42.132926,21.715878,Renault,Clio,1997,Бензин,10000,Рачен,Maлиградски,Црвена,Странска,032018,55kw/75ks,
488,По договор,41.924335,22.404964,Seat,AlteaXL,2007,Дизел,180000,Рачен,Хеџбек,Златна,Странска,012021,75kw/102ks,Еуро4
489,3€,41.9870695865131,21.4519291484375,Yugo,45,1991,Бензин,95000,Рачен,Maлиградски,Црвена,Македонска,082021,33kw/45ks,Останато
490,1450€,41.711096,22.848172,Renault,Clio,2004,Дизел,250000,Рачен,Хеџбек,Црвена,Македонска,112020,47kw/64ks,Еуро3
491,1300€,41.801881,20.913259,Mercedes-Benz,C180,1997,Бензин/Плин,50000,Рачен,Останато,Сива,Македонска,102021,18kw/24ks,Еуро2
492,1450€,41.711096,22.848172,Renault,Clio,2004,Дизел,250000,Рачен,Хеџбек,Црвена,Македонска,102020,47kw/64ks,Еуро3
493,1800€,41.801881,20.913259,Ford,Galaxy,1997,Бензин/Плин,200000,Рачен,Моноволумен,Сина,Македонска,122021,107kw/145ks,Останато
494,1€,41.715954,21.770997,Mercedes-Benz,S350,2014,Дизел,140000,Автоматски,Седани,Бела,Македонска,072022,258kw/351ks,Еуро6
495,4400€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2010,Бензин,170000,Рачен,Maлиградски,Црна,Македонска,032020,51kw/69ks,Еуро4
496,5500€,42.009423,20.971549,VWVolkswagen,Golf,2006,Бензин,200000,Рачен,Хеџбек,Црна,Македонска,012022,155kw/211ks,Еуро4
497,2999€,41.949632,21.502494,VWVolkswagen,Polo,2006,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,112021,51kw/69ks,Еуро4
498,1000€,41.70239546431,21.7584166293736,Fiat,Punto,1999,Бензин,200000,Рачен,Хеџбек,Златна,Македонска,022021,40kw/54ks,Еуро2
499,6100€,42.009423,20.971549,BMW,320,2006,Дизел,200000,Автоматски,Седани,Сина,Македонска,042022,120kw/163ks,Еуро4
500,1€,41.9870695865131,21.4519291484375,Audi,A4,2006,Дизел,200000,Автоматски,Каравани,Сива,Македонска,012020,171kw/232ks,Еуро4
501,5550€,41.438304,22.004864,Seat,Leon,2007,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,042022,130kw/177ks,Еуро5
502,4600€,42.205478,22.333429,Renault,Megane,2010,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,012020,81kw/110ks,Еуро5
503,4000€,41.9870695865131,21.4519291484375,Mercedes-Benz,E200,2000,Дизел,400000,Автоматски,Седани,Бела,Македонска,102018,115kw/156ks,
504,500€,42.205478,22.333429,Audi,80,1998,Дизел,250000,Рачен,Седани,Црна,Странска,062022,90kw/122ks,Еуро3
505,750€,41.9870695865131,21.4519291484375,Fiat,Uno,1995,Бензин,160000,Рачен,Maлиградски,Зелена,Македонска,122021,37kw/50ks,Останато
506,2000€,41.438304,22.004864,Audi,A4,1998,Дизел,35000,Рачен,Седани,Црвена,Македонска,102021,66kw/90ks,Еуро2
507,4200€,41.9870695865131,21.4519291484375,Ford,Fiesta,2010,Дизел,200000,Рачен,Maлиградски,Црна,Македонска,102021,50kw/68ks,Еуро4
508,4800€,42.052075,21.450415,Honda,FR-V,2006,Дизел,250000,Рачен,Седани,Сина,Македонска,102021,103kw/140ks,Еуро4
509,3100€,42.009423,20.971549,AlfaRomeo,Alfa147,2006,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,122021,88kw/120ks,Еуро4
510,3100€,42.009423,20.971549,AlfaRomeo,Alfa147,2006,Дизел,160000,Рачен,Хеџбек,Црна,Македонска,122021,88kw/120ks,Еуро4
511,5300€,41.438304,22.004864,VWVolkswagen,Polo,2011,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,122021,55kw/75ks,Еуро5
512,5200€,41.111733,20.798579,BMW,320,2006,Дизел,190000,Рачен,Седани,Црна,Македонска,062022,120kw/163ks,Еуро4
513,1000€,42.0435952948147,21.3432394056198,Opel,Astra,1998,Бензин/Плин,250000,Рачен,Хеџбек,Зелена,Македонска,072021,52kw/71ks,Останато
514,2599€,41.031728,21.329358,Mercedes-Benz,C220,2006,Дизел,200000,Автоматски,Седани,Сива,Странска,122021,150kw/204ks,Еуро4
515,5100€,41.438304,22.004864,Audi,A4,2006,Дизел,190000,Рачен,Седани,Сива,Македонска,102021,103kw/140ks,Еуро4
516,6500€,41.760482,22.885484,Audi,A3,2010,Дизел,160000,Рачен,Седани,Црна,Македонска,122021,140kw/190ks,Еуро5
517,2000€,41.346182,21.553379,Opel,Vectra,2003,Дизел,20000,Рачен,Седани,Сина,Македонска,022022,92kw/125ks,Останато
518,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2006,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,082020,77kw/105ks,Еуро4
519,2300€,41.9870695865131,21.4519291484375,Ford,Cougar,1999,Бензин/Плин,200000,Рачен,Купеа,Сива,Македонска,022019,125kw/170ks,Еуро4
520,6500€,41.9870695865131,21.4519291484375,Audi,A8,2005,Дизел,250000,Автоматски,Седани,Сина,Странска,012022,275kw/374ks,Еуро4
521,1€,42.132926,21.715878,BMW,530,2005,Дизел,200000,Автоматски,Седани,Црна,Македонска,012022,170kw/231ks,Еуро4
522,2999€,41.438304,22.004864,Fiat,Panda,2006,Бензин,150000,Рачен,Maлиградски,Зелена,Македонска,032020,40kw/54ks,Еуро4
523,4500€,41.993825,21.436139,Opel,Zafira,2009,Дизел,200000,Рачен,Моноволумен,Црна,Македонска,042021,110kw/150ks,Еуро4
524,По договор,41.111733,20.798579,Audi,A6,11624,Хибрид,,Полуавтоматски,Maлиградски,Бела,Странска,012020,0kw/0ks,Еуро6
525,10000€,41.9870695865131,21.4519291484375,VWVolkswagen,Phaeton,2008,Дизел,250000,Автоматски,Седани,Бела,Македонска,032022,176kw/239ks,Еуро4
526,2500€,41.978187,21.427388,AlfaRomeo,Alfa147,2002,Дизел,300000,Рачен,Хеџбек,Сина,Македонска,032021,85kw/116ks,Еуро3
527,1€,41.346182,21.553379,Nissan,Terrano,1996,Бензин,,Рачен,Теренци-SUV,,Македонска,012020,140kw/190ks,Еуро3
528,2350€,41.9870695865131,21.4519291484375,BMW,530,1999,Дизел,250000,Автоматски,Каравани,Црна,Македонска,062021,135kw/184ks,Еуро3
529,По договор,41.9870695865131,21.4519291484375,BMW,530,2018,Дизел,160000,Автоматски,Седани,Златна,Странска,042021,0kw/0ks,Еуро6
530,4800€,41.373181,21.252891,Fiat,500,2009,Дизел,180000,Рачен,Maлиградски,Бела,Македонска,012022,55kw/75ks,Еуро4
531,3000€,41.9870695865131,21.4519291484375,Opel,Astra,2005,Бензин,160000,Рачен,Maлиградски,Сина,Македонска,072021,66kw/90ks,Еуро4
532,1€,41.9870695865131,21.4519291484375,Peugeot,307,2006,Бензин/Плин,200000,Рачен,Хеџбек,Сива,Странска,062022,85kw/116ks,Еуро4
533,3450€,42.205478,22.333429,Toyota,RAV4,2005,Дизел,200000,Рачен,Теренци-SUV,Сива,Странска,012020,1kw/1ks,Еуро3
534,3700€,41.438304,22.004864,Opel,Corsa,2010,Бензин/Плин,190000,Рачен,Maлиградски,Сина,Македонска,022021,59kw/80ks,Еуро4
535,5999€,42.205478,22.333429,Audi,A6,2006,Дизел,200000,Рачен,Седани,Сива,Македонска,052021,103kw/140ks,Еуро4
536,9600€,42.1890090857318,22.3023582907715,Peugeot,308,2016,Дизел,100000,Рачен,Каравани,Бела,Македонска,122021,88kw/120ks,Еуро6
537,830€,42.132926,21.715878,Peugeot,106,1999,Бензин,200000,Рачен,Maлиградски,Зелена,Македонска,092021,44kw/60ks,Еуро3
538,3850€,41.715954,21.770997,VWVolkswagen,Golf,2005,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,052022,77kw/105ks,Еуро4
539,3200€,41.9870695865131,21.4519291484375,Fiat,Idea,2006,Дизел,170000,Рачен,Останато,Сина,Македонска,062021,79kw/107ks,Еуро4
540,2300€,41.031728,21.329358,Chevrolet,Aveo,2007,Бензин/Плин,200000,Рачен,Хеџбек,Сива,Македонска,102021,12kw/16ks,Еуро4
541,11500€,41.5153169692663,20.5303649663894,BMW,320,2011,Дизел,180000,Рачен,Седани,Златна,Македонска,072021,135kw/184ks,Еуро6
542,По договор,41.315781,22.566826,Peugeot,206,2009,Бензин/Плин,200000,Рачен,Седани,Сива,Македонска,062022,55kw/75ks,Останато
543,2600€,41.9870695865131,21.4519291484375,VWVolkswagen,Fox,2008,Бензин,10000,Рачен,Maлиградски,Сива,Македонска,012021,10kw/14ks,Еуро4
544,3450€,41.9870695865131,21.4519291484375,Opel,Astra,2006,Бензин/Плин,160000,Рачен,Хеџбек,Црвена,Македонска,112021,77kw/105ks,Еуро4
