,Цена,Латитуда,Лонгитуда,Марка,Модел,Година,Гориво,Километри,Менувач,Каросерија,Боја,Регистрација,Регистриранадо,Силанамоторот,Kласанаемисија
57,1400€,41.438304,22.004864,AlfaRomeo,Alfa156,1999,Бензин/Плин,200000,Рачен,Седани,Сива,Македонска,112019,114kw/155ks,
58,1€,41.031728,21.329358,Audi,A3,2006,Дизел,120000,Рачен,Хеџбек,Бела,Македонска,052019,103kw/140ks,
59,1200€,41.924335,22.404964,Renault,Clio,2000,Бензин,200000,Рачен,Maлиградски,,Македонска,052020,43kw/58ks,
60,5000€,41.9870695865131,21.4519291484375,Mercedes-Benz,200,2006,Дизел,160000,Рачен,Купеа,Црна,Македонска,072019,90kw/122ks,
61,40€,41.438304,22.004864,Seat,Altea,2005,Дизел,75000,Рачен,Хеџбек,Сина,Македонска,072017,100kw/136ks,
62,1€,42.00877,21.45126,Opel,Corsa,2005,Бензин/Плин,120000,Рачен,Хеџбек,Сива,Македонска,062019,65kw/88ks,
63,2950€,41.931839,21.502835,Audi,A2,2001,Дизел,250000,Рачен,Maлиградски,Сива,Македонска,102019,75kw/102ks,
64,3500€,41.14712,22.507161,Seat,Alhambra,2001,Дизел,300000,Рачен,Моноволумен,Сина,Македонска,092019,85kw/116ks,
65,1€,42.00877,21.45126,VWVolkswagen,Passat,2008,Дизел,160000,Автоматски,Каравани,Сива,Македонска,102019,140kw/190ks,
66,2700€,41.440569,22.639528,Opel,Vectra,2004,Дизел,190000,Рачен,Седани,Сина,Македонска,082019,75kw/102ks,
67,1€,42.00877,21.45126,Toyota,RAV4,2008,Дизел,160000,Рачен,Теренци-SUV,Сива,Македонска,062018,100kw/136ks,
68,739€,41.865485,21.940845,Volvo,V40,1998,Бензин/Плин,200000,Рачен,Каравани,Сина,Странска,042019,115kw/156ks,
69,1€,42.00877,21.45126,Opel,Corsa,2006,Бензин,130000,Рачен,Хеџбек,Зелена,Македонска,062018,43kw/58ks,
70,3400€,41.9870695865131,21.4519291484375,VWVolkswagen,Polo,2008,Бензин,150000,Рачен,Хеџбек,Сива,Македонска,062019,60kw/82ks,
71,2000€,41.440569,22.639528,VWVolkswagen,Golf,1999,Дизел,170000,Рачен,Хеџбек,Сива,Странска,072019,180kw/245ks,
72,400€,41.884235,22.515181,Fiat,Bravo,2000,Бензин/Плин,180000,Рачен,Хеџбек,Бела,Македонска,082019,78kw/106ks,
73,800€,41.745515,22.19396,Fiat,Punto,2000,Бензин,120000,Рачен,Maлиградски,Бела,Македонска,032019,44kw/60ks,
74,2800€,41.51282,20.96083,Opel,Astra,2007,Дизел,200000,Рачен,Каравани,Сина,Македонска,022018,90kw/122ks,
75,700€,41.865485,21.940845,Volvo,V40,1998,Бензин/Плин,250000,Рачен,Каравани,Црна,Странска,012018,120kw/163ks,
76,2500€,41.966811,22.781396,Ford,Mondeo,2001,Дизел,200000,Рачен,Седани,Сина,Македонска,092019,85kw/116ks,
77,По договор,41.173346,20.677493,Ford,Fiesta,2005,Дизел,120000,Рачен,Maлиградски,Сина,Македонска,052020,50kw/68ks,
78,5390€,41.346182,21.553379,BMW,118,2005,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,082019,90kw/122ks,
79,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Golf,2005,Дизел,130000,Рачен,Хеџбек,Црна,Македонска,122020,77kw/105ks,
80,6300€,41.346182,21.553379,BMW,320,2006,Дизел,200000,Рачен,Седани,Црна,Македонска,082020,120kw/163ks,
81,4150€,41.346182,21.553379,Opel,Corsa,2007,Дизел,160000,Рачен,Maлиградски,Сива,Македонска,012020,55kw/75ks,
82,4400€,41.346182,21.553379,VWVolkswagen,Golf,2005,Дизел,170000,Рачен,Хеџбек,Црна,Македонска,052019,77kw/105ks,
83,7900€,42.009423,20.971549,BMW,X3,2004,Дизел,200000,Автоматски,Теренци-SUV,Сива,Македонска,072019,218kw/296ks,
84,6300€,41.346182,21.553379,Mercedes-Benz,C220,2006,Дизел,200000,Рачен,Седани,Црна,Македонска,082020,110kw/150ks,
85,По договор,42.205478,22.333429,VWVolkswagen,Passat,2006,Дизел,160000,Рачен,Седани,Златна,Македонска,122020,140kw/190ks,
86,2200€,42.132926,21.715878,Fiat,Ulysse,2006,Дизел,400000,Рачен,Моноволумен,Сина,Странска,052020,80kw/109ks,
87,7500€,41.745515,22.19396,Chevrolet,Captiva,2007,Дизел,160000,Рачен,Теренци-SUV,Црна,Македонска,072019,110kw/150ks,
88,2999€,42.205478,22.333429,Mercedes-Benz,A200,2006,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,012018,103kw/140ks,Еуро4
89,123€,41.9870695865131,21.4519291484375,Opel,Corsa,2004,Бензин,150000,Рачен,Maлиградски,Сина,Македонска,012019,44kw/60ks,
90,123€,41.9669799155518,21.5504193760655,Mini,ONE,2003,Бензин,150000,Рачен,Maлиградски,Сина,Македонска,012019,85kw/116ks,
91,1€,41.14712,22.507161,Opel,Astra,2005,Дизел,160000,Рачен,Каравани,Сива,Странска,052020,74kw/101ks,
92,2700€,41.7909173720092,20.910621928516,Peugeot,206,2005,Дизел,160000,Рачен,Каравани,Сина,Македонска,052020,55kw/75ks,
93,11111€,41.440569,22.639528,Rover,75,1999,Дизел,,Рачен,Седани,Сива,Македонска,012020,80kw/109ks,
94,1€,41.9870695865131,21.4519291484375,Chevrolet,Spark,2007,Бензин,85000,Рачен,Maлиградски,Црвена,Македонска,122019,38kw/52ks,
95,2200€,41.9870695865131,21.4519291484375,Opel,Corsa,2001,Бензин,120000,Рачен,Хеџбек,Зелена,Македонска,032020,50kw/68ks,
96,1€,42.132926,21.715878,Hyundai,i10,2008,Бензин/Плин,140000,Рачен,Maлиградски,Црна,Македонска,092019,1kw/1ks,
97,5300€,42.00877,21.45126,VWVolkswagen,Jetta,2006,Дизел,180000,Рачен,Седани,Сина,Македонска,062019,77kw/105ks,
98,1€,41.9870695865131,21.4519291484375,Audi,A3,2008,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,062020,77kw/105ks,
99,4350€,42.009423,20.971549,Mercedes-Benz,E220,2002,Дизел,250000,Рачен,Седани,Црна,Македонска,122019,110kw/150ks,
100,1€,41.484224,22.089622,VWVolkswagen,Caddy,2007,Дизел,170000,Рачен,Моноволумен,Сина,Македонска,052020,78kw/106ks,
101,По договор,42.205478,22.333429,Audi,A3,2006,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,012020,140kw/190ks,Еуро4
102,1€,41.484224,22.089622,Fiat,Doblo,2011,Дизел,95000,Рачен,Моноволумен,Жолта,Македонска,052020,90kw/122ks,
103,400€,42.132926,21.715878,Wartburg,Другмодел,1990,Бензин/Плин,130000,Рачен,Седани,Сина,Македонска,072019,44kw/60ks,
104,1€,41.484224,22.089622,Mercedes-Benz,CLA220,2014,Дизел,,Рачен,Купеа,Црна,Македонска,102019,100kw/136ks,
105,1€,41.484224,22.089622,Mercedes-Benz,CLA220,2014,Дизел,,Рачен,Купеа,Црна,Македонска,102019,100kw/136ks,
106,1€,42.00877,21.45126,Opel,Corsa,2007,Дизел,85000,Рачен,Хеџбек,Сива,Македонска,062019,90kw/122ks,
107,5250€,41.939500888952,21.5193144921875,VWVolkswagen,Golf,2005,Дизел,190000,Рачен,Хеџбек,Сина,Македонска,082019,77kw/105ks,
108,2990€,41.635743,22.470056,Audi,A6,1998,Дизел,200000,Рачен,Седани,Сина,Македонска,062020,81kw/110ks,
109,1МКД,41.438304,22.004864,VWVolkswagen,Passat,1998,Дизел,190000,Рачен,Седани,Сива,Македонска,052019,81kw/110ks,
110,3000€,41.745515,22.19396,VWVolkswagen,Golf,2005,Дизел,200000,Рачен,Седани,Сива,Странска,012020,77kw/105ks,
111,По договор,41.9870695865131,21.4519291484375,Mercedes-Benz,220,1998,Дизел,300000,Автоматски,Каравани,Зелена,Македонска,122018,110kw/150ks,
112,2300€,41.865485,21.940845,AlfaRomeo,Alfa147,2003,Дизел,180000,Рачен,Хеџбек,Зелена,Македонска,012020,85kw/116ks,
113,1€,41.801881,20.913259,Jeep,Wrangler,2000,Бензин,,Рачен,Теренци-SUV,Црна,Македонска,012017,12kw/16ks,
114,2100€,41.9870695865131,21.4519291484375,Opel,Tigra,2000,Бензин/Плин,250000,Рачен,Купеа,Сина,Македонска,032020,78kw/106ks,
115,2199€,42.132926,21.715878,Fiat,Punto,2003,Дизел,140000,Рачен,Maлиградски,Сива,Македонска,092019,63kw/86ks,
116,4600€,41.438304,22.004864,Ford,Fiesta,2009,Дизел,130000,Рачен,Maлиградски,Сина,Македонска,102019,66kw/90ks,
117,18000€,41.484224,22.089622,Audi,A8,2009,Дизел,200000,Полуавтоматски,Седани,Црна,Македонска,072020,351kw/477ks,
118,4700€,42.132926,21.715878,Audi,A3,2006,Дизел,170000,Рачен,Седани,Сина,Македонска,102019,80kw/109ks,
119,5800€,42.132926,21.715878,Skoda,Octavia,2008,Дизел,180000,Рачен,Седани,Црна,Македонска,062020,103kw/140ks,
120,По договор,42.132926,21.715878,Hyundai,i10,2008,Бензин/Плин,140000,Рачен,Maлиградски,Црна,Македонска,092019,1kw/1ks,
121,3000€,41.440569,22.639528,Opel,Frontera,2002,Дизел,150000,Рачен,Теренци-SUV,Црна,Странска,112019,11kw/15ks,
122,1500€,41.440569,22.639528,Opel,Corsa,2002,Бензин,200000,Рачен,Maлиградски,Црна,Странска,122019,55kw/75ks,
123,3000€,41.440569,22.639528,Други,,2006,Дизел,160000,Рачен,Теренци-SUV,Црна,Странска,022019,1kw/1ks,
124,По договор,42.205478,22.333429,VWVolkswagen,Fox,2007,Дизел,200000,Рачен,Maлиградски,Сива,Македонска,122020,55kw/75ks,Еуро4
125,1МКД,41.9870695865131,21.4519291484375,Audi,A4,2005,Дизел,250000,Автоматски,Седани,Црна,Странска,092019,150kw/204ks,
126,1€,41.9870695865131,21.4519291484375,Peugeot,307,2005,Дизел,200000,Рачен,Каравани,Сина,Македонска,012019,100kw/136ks,
127,123€,41.9870695865131,21.4519291484375,Seat,Ibiza,2006,Бензин,160000,Рачен,Хеџбек,Црна,Македонска,012019,63kw/86ks,
128,1€,41.9870695865131,21.4519291484375,Seat,Altea,2006,Дизел,200000,Автоматски,Хеџбек,Сива,Странска,012019,103kw/140ks,
129,69€,41.440569,22.639528,Renault,Megane,2005,Дизел,160000,Рачен,Кабриолети,Црна,Странска,112020,115kw/156ks,
130,2300€,41.173346,20.677493,Renault,Laguna,2001,Дизел,200000,Рачен,Каравани,Бела,Македонска,032020,88kw/120ks,
131,По договор,41.978187,21.427388,BMW,330,2011,Дизел,200000,Автоматски,Купеа,Бела,Македонска,052020,330kw/449ks,
132,3700€,41.9870695865131,21.4519291484375,Peugeot,307,2007,Дизел,150000,Рачен,Хеџбек,Сива,Македонска,032020,88kw/120ks,
133,1€,41.9870695865131,21.4519291484375,VWVolkswagen,Touran,2008,Дизел,250000,Автоматски,Моноволумен,Сина,Македонска,032020,77kw/105ks,
134,1500€,41.031728,21.329358,Citroen,Xsara,2000,Дизел,200000,Рачен,,Сива,Македонска,082019,66kw/90ks,
135,5600€,42.052075,21.450415,Renault,Megane,2009,Дизел,170000,Рачен,Хеџбек,Сива,Македонска,042020,81kw/110ks,
136,2500€,42.00877,21.45126,Peugeot,307,2001,Дизел,180000,Рачен,Хеџбек,Сива,Македонска,072019,66kw/90ks,
137,2450€,41.9870695865131,21.4519291484375,Mercedes-Benz,E220,2000,Дизел,250000,Автоматски,Седани,Сива,Македонска,062020,105kw/143ks,
138,31000€,42.009423,20.971549,Mercedes-Benz,C220,2016,Дизел,100000,Полуавтоматски,Хеџбек,Црна,Македонска,122020,125kw/170ks,
139,990€,41.111733,20.798579,Seat,Ibiza,1997,Бензин,250000,Рачен,Maлиградски,Зелена,Македонска,022019,74kw/101ks,
140,990€,41.111733,20.798579,Seat,Ibiza,1997,Бензин,250000,Рачен,Хеџбек,Зелена,Македонска,022019,74kw/101ks,
141,3500€,41.9644682717928,21.4557838439941,Peugeot,307,2005,Дизел,130000,Рачен,Каравани,Сива,Македонска,012018,80kw/109ks,
142,По договор,42.132926,21.715878,Toyota,Corolla,2003,Бензин/Плин,180000,Рачен,Седани,Сива,Македонска,022020,60kw/82ks,
143,1€,42.132926,21.715878,VWVolkswagen,Touran,2006,Дизел,200000,Рачен,Моноволумен,Сива,Македонска,092019,120kw/163ks,
144,123456789€,42.132926,21.715878,Audi,A2,2001,Дизел,190000,Рачен,Хеџбек,Црна,Македонска,122019,55kw/75ks,
145,2200€,41.884235,22.515181,VWVolkswagen,Passat,1998,Бензин/Плин,250000,Рачен,Каравани,Црна,Македонска,062020,74kw/101ks,
146,4700€,41.8530834550653,21.9580889217567,Mercedes-Benz,A180,2008,Дизел,190000,Автоматски,Maлиградски,Црна,Македонска,012020,80kw/109ks,
147,1€,41.438304,22.004864,BMW,116,2012,Дизел,60000,Рачен,Хеџбек,Црна,Македонска,122018,90kw/122ks,
148,1€,41.873525,22.29332,VWVolkswagen,Touareg,2007,Дизел,200000,Автоматски,Теренци-SUV,Црна,Македонска,052020,165kw/224ks,
149,По договор,41.949632,21.502494,Peugeot,206,2007,Бензин,,Рачен,Maлиградски,,Македонска,062019,55kw/75ks,
150,По договор,41.9870695865131,21.4519291484375,Fiat,Punto,2007,Бензин/Плин,160000,Рачен,Maлиградски,Сина,Македонска,012020,55kw/75ks,
151,1€,41.484224,22.089622,Mercedes-Benz,C200,2002,Дизел,190000,Рачен,,Сива,Македонска,062019,90kw/122ks,
152,2900€,41.711096,22.848172,Peugeot,407,2007,Дизел,170000,Рачен,Седани,Сива,Македонска,082019,100kw/136ks,
153,2200€,41.9870695865131,21.4519291484375,Ford,Mondeo,2001,Дизел,170000,Рачен,Каравани,Сива,Македонска,032018,85kw/116ks,
154,2400€,41.7515816883356,22.1995334469789,Peugeot,Partner,2006,Бензин/Плин,250000,Рачен,Каравани,Сина,Македонска,112019,77kw/105ks,
155,1€,41.873525,22.29332,Mercedes-Benz,S320,2001,Дизел,200000,Автоматски,Седани,Сина,Македонска,022020,145kw/197ks,
156,52000€,42.052075,21.450415,Audi,A8,2015,Дизел,120000,Полуавтоматски,Седани,Црна,Македонска,012020,193kw/262ks,
157,5850€,41.51282,20.96083,Peugeot,407,2006,Дизел,250000,Автоматски,Купеа,Црна,Македонска,032020,210kw/286ks,
158,1€,42.0007208071334,21.4647098743935,VWVolkswagen,Golf,2004,Дизел,180000,Рачен,Хеџбек,Црна,Македонска,082019,125kw/170ks,
159,123456789€,41.745515,22.19396,BMW,320,1998,Дизел,200000,Рачен,Седани,Зелена,Македонска,032020,136kw/185ks,
160,2500€,41.9870695865131,21.4519291484375,Kia,Picanto,2006,Бензин,150000,Рачен,Maлиградски,Сина,Македонска,012020,100kw/136ks,
161,3279€,41.745515,22.19396,Mercedes-Benz,C220,2001,Дизел,200000,Автоматски,Седани,Сива,Македонска,042020,110kw/150ks,
162,2700€,41.031728,21.329358,Renault,Scenic,2004,Дизел,150000,Рачен,Хеџбек,Сива,Македонска,032020,88kw/120ks,
163,123€,41.9669991331375,21.5504279887739,Opel,Astra,2007,Дизел,130000,Рачен,Каравани,Сива,Македонска,012019,77kw/105ks,
164,По договор,42.205478,22.333429,VWVolkswagen,Caddy,2011,Дизел,180000,Автоматски,Моноволумен,Бела,Македонска,122020,77kw/105ks,
165,5800€,42.077699,21.053594,VWVolkswagen,Golf,2008,Дизел,200000,Рачен,Хеџбек,Црна,Македонска,052019,77kw/105ks,
166,2000€,41.924335,22.404964,BMW,320,2002,Бензин/Плин,200000,Рачен,Седани,Црна,Странска,012019,168kw/228ks,
167,12000€,42.009423,20.971549,Mercedes-Benz,CLS320,2007,Дизел,200000,Автоматски,Седани,Златна,Македонска,042020,165kw/224ks,
168,6800€,42.009423,20.971549,Hyundai,SantaFe,2007,Дизел,180000,Автоматски,Теренци-SUV,Сива,Македонска,062020,115kw/156ks,
169,1€,42.00877,21.45126,Mercedes-Benz,220,2007,Дизел,160000,Рачен,Седани,Сина,Македонска,052019,130kw/177ks,
170,По договор,41.438304,22.004864,Ford,Mondeo,2006,Дизел,200000,Рачен,Каравани,Црна,Македонска,092018,96kw/131ks,
171,750€,41.51282,20.96083,Seat,Ibiza,1997,Дизел,180000,Рачен,Хеџбек,Сина,Странска,012018,50kw/68ks,
172,10800€,41.9870695865131,21.4519291484375,Peugeot,308,2014,Дизел,110000,Рачен,Хеџбек,Бела,Македонска,022020,85kw/116ks,
173,3279€,41.745515,22.19396,Mercedes-Benz,A180,2004,Дизел,200000,Рачен,Хеџбек,Сива,Македонска,062020,80kw/109ks,
174,12200€,41.9870695865131,21.4519291484375,Mercedes-Benz,ML320,2006,Дизел,150000,Автоматски,Теренци-SUV,Сива,Македонска,012020,165kw/224ks,
175,1100€,41.031728,21.329358,Citroen,Xsara,1999,Бензин,15000,Рачен,Хеџбек,Сина,Македонска,072019,55kw/75ks,
176,1€,42.132926,21.715878,Renault,Megane,2003,Дизел,180000,Рачен,Хеџбек,Златна,Македонска,042020,88kw/120ks,
177,23500€,41.9870695865131,21.4519291484375,Mazda,3,2017,Дизел,15000,Рачен,Седани,Бела,Македонска,062020,110kw/150ks,
178,2950€,41.9870695865131,21.4519291484375,Opel,Meriva,2007,Бензин,190000,Рачен,Моноволумен,Сина,Македонска,042018,92kw/125ks,
179,878787€,41.315781,22.566826,Seat,Leon,2006,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,072019,77kw/105ks,
180,3000€,41.9870695865131,21.4519291484375,Opel,Vectra,2002,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,112019,93kw/126ks,
181,8000€,41.715954,21.770997,BMW,320,2007,Дизел,140000,Рачен,Седани,Бела,Македонска,022020,120kw/163ks,
182,1МКД,41.7549908003107,22.194222334604,Opel,Astra,2004,Дизел,190000,Рачен,,,Македонска,022020,74kw/101ks,
183,3200€,41.745515,22.19396,Opel,Astra,2004,Дизел,190000,Рачен,Хеџбек,Сива,Македонска,022020,74kw/101ks,
184,850€,41.715954,21.770997,Skoda,Favorit,1997,Бензин/Плин,150000,Рачен,Maлиградски,Бела,Македонска,032020,1kw/1ks,
185,По договор,42.009423,20.971549,VWVolkswagen,Golf,2008,Дизел,170000,Рачен,Седани,Црна,Странска,012018,103kw/140ks,
186,6400€,41.9870695865131,21.4519291484375,Mercedes-Benz,Vito,2004,Дизел,250000,Рачен,Моноволумен,Сина,Македонска,102019,80kw/109ks,
187,9500€,41.346182,21.553379,VWVolkswagen,Touareg,2006,Дизел,250000,Автоматски,Теренци-SUV,Црна,Македонска,112019,205kw/279ks,
188,2000€,41.9870695865131,21.4519291484375,Skoda,Octavia,1998,Дизел,200000,Рачен,Седани,Црвена,Македонска,082019,100kw/136ks,
189,680€,41.9870695865131,21.4519291484375,Hyundai,Accent,1997,Бензин/Плин,250000,Рачен,,,Македонска,082019,62kw/84ks,
190,1€,42.00877,21.45126,Opel,Astra,2007,Дизел,160000,Рачен,Хеџбек,Сина,Македонска,042019,66kw/90ks,
191,1€,41.9870695865131,21.4519291484375,BMW,325,2007,Дизел,200000,Рачен,Седани,Црна,Странска,062019,145kw/197ks,
192,2300€,41.440569,22.639528,Ford,Focus,2000,Дизел,200000,Рачен,Каравани,Црна,Македонска,042020,66kw/90ks,
193,3000€,41.111733,20.798579,Peugeot,206,2001,Бензин,100000,Рачен,Кабриолети,Сива,Македонска,032020,80kw/109ks,
194,1€,42.132926,21.715878,Citroen,XsaraPicasso,2004,Дизел,190000,Рачен,Хеџбек,Сина,Македонска,092019,80kw/109ks,
